175,You are looking for a <b>restaurant</b>. The restaurant should serve <b>indian</b> food. The restaurant should be in the <b>west</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>3 people</b> at <b>time</b> on <b>Monday</b>. Make sure you get the <b>reference number</b>.
176,You are looking for a <b>particular restaurant</b>. Its name is called <b>efes restaurant</b>. Once you find the <b>restaurant</b> you want to book a table for <b>3 people</b> at <b>time</b> on <b>Wednesday</b>.
177,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>asian oriental</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>centre</b> area. Make sure you get the <b>address</b>, <b>phone number</b>, and <b>postcode</b>."
178,You are looking for a <b>particular restaurant</b>. Its name is called <b>restaurant one seven</b>. Once you find the <b>restaurant</b> you want to book a table for <b>4 people</b> at <b>time</b> on <b>Monday</b>. Make sure you get the <b>reference number</b>.
179,"You are looking for a <b>particular restaurant</b>. Its name is called <b>the missing sock</b>. Make sure you get the <b>address</b>, <b>phone number</b>, and <b>postcode</b>."
180,You are looking for a <b>restaurant</b>. The restaurant should serve <b>chinese</b> food. The restaurant should be in the <b>east</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>1 people</b> at <b>time</b> on <b>Monday</b>. Make sure you get the <b>reference number</b>.
181,You are looking for a <b>particular restaurant</b>. Its name is called <b>the cambridge chop house</b>. Make sure you get the <b>address</b>.
182,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>british</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>centre</b> area. Don't go for the first restaurant the system offers you, ask if there is anything else. Make sure you get the <b>address</b>, <b>postcode</b>, and <b>phone number</b>."
183,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>panasian</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>italian</b> food. Make sure you get the <b>phone number</b>, <b>postcode</b>, and <b>address</b>."
184,"You are looking for a <b>particular restaurant</b>. Its name is called <b>rice house</b>. Make sure you get the <b>address</b>, and <b>phone number</b>."
185,You are looking for a <b>particular restaurant</b>. Its name is called <b>rajmahal</b>. Once you find the <b>restaurant</b> you want to book a table for <b>7 people</b> at <b>time</b> on <b>Saturday</b>. Make sure you get the <b>reference number</b>.
186,You are looking for a <b>particular restaurant</b>. Its name is called <b>hk fusion</b>. Make sure you get the <b>phone number</b>.
187,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>north african</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>french</b> food. Once you find the <b>restaurant</b> you want to book a table for <b>8 people</b> at <b>time</b> on <b>Friday</b>. Make sure you get the <b>reference number</b>."
188,You are looking for a <b>restaurant</b>. The restaurant should serve <b>indian</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>west</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>1 people</b> at <b>time</b> on <b>Saturday</b>. Make sure you get the <b>reference number</b>.
189,You are looking for a <b>particular restaurant</b>. Its name is called <b>pizza hut city centre</b>. Once you find the <b>restaurant</b> you want to book a table for <b>2 people</b> at <b>time</b> on <b>Thursday</b>. Make sure you get the <b>reference number</b>.
190,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>european</b> food. The restaurant should be in the <b>centre</b> area. Make sure you get the <b>postcode</b>, and <b>address</b>."
191,You are looking for a <b>restaurant</b>. The restaurant should serve <b>modern european</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>1 people</b> at <b>time</b> on <b>Monday</b>.
192,You are looking for a <b>particular restaurant</b>. Its name is called <b>city stop restaurant</b>. Once you find the <b>restaurant</b> you want to book a table for <b>4 people</b> at <b>time</b> on <b>Thursday</b>. Make sure you get the <b>reference number</b>.
193,You are looking for a <b>restaurant</b>. The restaurant should serve <b>british</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>west</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>5 people</b> at <b>time</b> on <b>Thursday</b>.
194,You are looking for a <b>restaurant</b>. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>6 people</b> at <b>time</b> on <b>Thursday</b>.
195,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>german</b> food. The restaurant should be in the <b>expensive</b> price range. If there is no such restaurant, how about one that serves <b>european</b> food. Once you find the <b>restaurant</b> you want to book a table for <b>5 people</b> at <b>time</b> on <b>Saturday</b>. Make sure you get the <b>reference number</b>."
196,"You are looking for a <b>particular restaurant</b>. Its name is called <b>rajmahal</b>. Make sure you get the <b>phone number</b>, and <b>postcode</b>."
197,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>austrian</b> food. The restaurant should be in the <b>cheap</b> price range. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>modern european</b> food. Make sure you get the <b>phone number</b>, <b>postcode</b>, and <b>address</b>."
198,You are looking for a <b>restaurant</b>. The restaurant should serve <b>indian</b> food. The restaurant should be in the <b>centre</b> area. Make sure you get the <b>postcode</b>.
199,You are looking for a <b>restaurant</b>. The restaurant should serve <b>modern european</b> food. The restaurant should be in the <b>moderate</b> price range. Once you find the <b>restaurant</b> you want to book a table for <b>8 people</b> at <b>time</b> on <b>Wednesday</b>. Make sure you get the <b>reference number</b>.
200,You are looking for a <b>particular restaurant</b>. Its name is called <b>the golden curry</b>. Once you find the <b>restaurant</b> you want to book a table for <b>5 people</b> at <b>time</b> on <b>Tuesday</b>.
201,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>moroccan</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>south</b> area. If there is no such restaurant, how about one that serves <b>indian</b> food. Make sure you get the <b>phone number</b>."
202,You are looking for a <b>restaurant</b>. The restaurant should serve <b>african</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>3 people</b> at <b>time</b> on <b>Tuesday</b>.
203,You are looking for a <b>restaurant</b>. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>north</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>6 people</b> at <b>time</b> on <b>Saturday</b>. Make sure you get the <b>reference number</b>.
204,You are looking for a <b>restaurant</b>. The restaurant should serve <b>gastropub</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>6 people</b> at <b>time</b> on <b>Tuesday</b>. Make sure you get the <b>reference number</b>.
205,You are looking for a <b>restaurant</b>. The restaurant should serve <b>chinese</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>south</b> area. Make sure you get the <b>address</b>.
206,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>the americas</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>chinese</b> food. Once you find the <b>restaurant</b> you want to book a table for <b>3 people</b> at <b>time</b> on <b>Wednesday</b>."
207,You are looking for a <b>restaurant</b>. The restaurant should serve <b>italian</b> food. The restaurant should be in the <b>cheap</b> price range. Make sure you get the <b>phone number</b>.
208,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>british</b> food. The restaurant should be in the <b>moderate</b> price range. Don't go for the first restaurant the system offers you, ask if there is anything else. Once you find the <b>restaurant</b> you want to book a table for <b>8 people</b> at <b>time</b> on <b>Friday</b>."
209,"You are looking for a <b>restaurant</b>. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>south</b> area. Make sure you get the <b>phone number</b>, and <b>postcode</b>."
210,"You are looking for a <b>particular restaurant</b>. Its name is called <b>pizza express Fen Ditton</b>. Make sure you get the <b>address</b>, <b>phone number</b>, and <b>postcode</b>."
211,You are looking for a <b>restaurant</b>. The restaurant should serve <b>italian</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>west</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>5 people</b> at <b>time</b> on <b>Monday</b>. Make sure you get the <b>reference number</b>.
212,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>afghan</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>west</b> area. If there is no such restaurant, how about one that serves <b>indian</b> food. Make sure you get the <b>postcode</b>."
213,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>traditional</b> food. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>lebanese</b> food. Once you find the <b>restaurant</b> you want to book a table for <b>2 people</b> at <b>time</b> on <b>Wednesday</b>."
214,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>kosher</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>italian</b> food. Make sure you get the <b>phone number</b>."
215,You are looking for a <b>restaurant</b>. The restaurant should serve <b>european</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>2 people</b> at <b>time</b> on <b>Sunday</b>. Make sure you get the <b>reference number</b>.
216,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>indian</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>south</b> area. Make sure you get the <b>postcode</b>, <b>phone number</b>, and <b>address</b>."
217,"You are looking for a <b>particular restaurant</b>. Its name is called <b>j restaurant</b>. Make sure you get the <b>address</b>, <b>phone number</b>, and <b>postcode</b>."
218,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>canapes</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>european</b> food. Make sure you get the <b>postcode</b>."
219,You are looking for a <b>particular restaurant</b>. Its name is called <b>rice house</b>. Once you find the <b>restaurant</b> you want to book a table for <b>8 people</b> at <b>time</b> on <b>Thursday</b>. Make sure you get the <b>reference number</b>.
220,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>world</b> food. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>korean</b> food. Once you find the <b>restaurant</b> you want to book a table for <b>7 people</b> at <b>time</b> on <b>Tuesday</b>."
221,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>chinese</b> food. The restaurant should be in the <b>cheap</b> price range. Don't go for the first restaurant the system offers you, ask if there is anything else. Make sure you get the <b>address</b>, and <b>postcode</b>."
222,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>vegetarian</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>west</b> area. If there is no such restaurant, how about one that serves <b>indian</b> food. Make sure you get the <b>phone number</b>, and <b>postcode</b>."
223,You are looking for a <b>restaurant</b>. The restaurant should serve <b>italian</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>centre</b> area. Make sure you get the <b>address</b>.
224,"You are looking for a <b>restaurant</b>. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>west</b> area. If there is no such restaurant, how about one that's in the <b>north</b> area and in the <b>expensive</b> price range? Make sure you get the <b>phone number</b>."
225,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>mediterranean</b> food. The restaurant should be in the <b>cheap</b> price range. The restaurant should be in the <b>centre</b> area. Don't go for the first restaurant the system offers you, ask if there is anything else. Make sure you get the <b>postcode</b>, and <b>address</b>."
226,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>japanese</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. Make sure you get the <b>postcode</b>, <b>phone number</b>, and <b>address</b>."
227,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>north indian</b> food. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>chinese</b> food. Once you find the <b>restaurant</b> you want to book a table for <b>2 people</b> at <b>time</b> on <b>Sunday</b>."
228,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>crossover</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>west</b> area. If there is no such restaurant, how about one that serves <b>european</b> food. Once you find the <b>restaurant</b> you want to book a table for <b>1 people</b> at <b>time</b> on <b>Sunday</b>."
229,"You are looking for a <b>restaurant</b>. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. Make sure you get the <b>address</b>, and <b>postcode</b>."
230,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>french</b> food. The restaurant should be in the <b>north</b> area. Make sure you get the <b>postcode</b>, and <b>address</b>."
231,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>mexican</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>south</b> area. Don't go for the first restaurant the system offers you, ask if there is anything else. Once you find the <b>restaurant</b> you want to book a table for <b>7 people</b> at <b>time</b> on <b>Wednesday</b>. Make sure you get the <b>reference number</b>."
232,"You are looking for a <b>restaurant</b>. The restaurant should be in the <b>cheap</b> price range. The restaurant should be in the <b>centre</b> area. Make sure you get the <b>postcode</b>, and <b>phone number</b>."
233,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>french</b> food. The restaurant should be in the <b>cheap</b> price range. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>indian</b> food. Once you find the <b>restaurant</b> you want to book a table for <b>4 people</b> at <b>time</b> on <b>Tuesday</b>. Make sure you get the <b>reference number</b>."
234,You are looking for a <b>particular restaurant</b>. Its name is called <b>darrys cookhouse and wine shop</b>. Once you find the <b>restaurant</b> you want to book a table for <b>5 people</b> at <b>time</b> on <b>Sunday</b>. Make sure you get the <b>reference number</b>.
235,"You are looking for a <b>restaurant</b>. The restaurant should be in the <b>cheap</b> price range. The restaurant should be in the <b>north</b> area. If there is no such restaurant, how about one that's in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>2 people</b> at <b>time</b> on <b>Sunday</b>."
236,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>polynesian</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>british</b> food. Make sure you get the <b>phone number</b>, and <b>address</b>."
237,You are looking for a <b>restaurant</b>. The restaurant should serve <b>asian oriental</b> food. The restaurant should be in the <b>cheap</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>2 people</b> at <b>time</b> on <b>Wednesday</b>.
238,You are looking for a <b>restaurant</b>. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>1 people</b> at <b>time</b> on <b>Friday</b>. Make sure you get the <b>reference number</b>.
239,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>bistro</b> food. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>italian</b> food. Make sure you get the <b>address</b>, and <b>postcode</b>."
240,You are looking for a <b>particular restaurant</b>. Its name is called <b>kohinoor</b>. Once you find the <b>restaurant</b> you want to book a table for <b>1 people</b> at <b>time</b> on <b>Friday</b>.
241,You are looking for a <b>particular restaurant</b>. Its name is called <b>india house</b>. Once you find the <b>restaurant</b> you want to book a table for <b>4 people</b> at <b>time</b> on <b>Saturday</b>. Make sure you get the <b>reference number</b>.
242,You are looking for a <b>restaurant</b>. The restaurant should serve <b>indian</b> food. The restaurant should be in the <b>north</b> area. Make sure you get the <b>address</b>.
243,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>malaysian</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>south</b> area. If there is no such restaurant, how about one that serves <b>chinese</b> food. Once you find the <b>restaurant</b> you want to book a table for <b>4 people</b> at <b>time</b> on <b>Friday</b>."
244,You are looking for a <b>restaurant</b>. The restaurant should serve <b>portuguese</b> food. The restaurant should be in the <b>cheap</b> price range. Once you find the <b>restaurant</b> you want to book a table for <b>1 people</b> at <b>time</b> on <b>Monday</b>.
245,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>indian</b> food. The restaurant should be in the <b>moderate</b> price range. Don't go for the first restaurant the system offers you, ask if there is anything else. Once you find the <b>restaurant</b> you want to book a table for <b>4 people</b> at <b>time</b> on <b>Friday</b>."
246,You are looking for a <b>restaurant</b>. The restaurant should serve <b>indian</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>8 people</b> at <b>time</b> on <b>Sunday</b>.
247,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>modern european</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>centre</b> area. Don't go for the first restaurant the system offers you, ask if there is anything else. Once you find the <b>restaurant</b> you want to book a table for <b>1 people</b> at <b>time</b> on <b>Thursday</b>. Make sure you get the <b>reference number</b>."
248,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>chinese</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. Don't go for the first restaurant the system offers you, ask if there is anything else. Once you find the <b>restaurant</b> you want to book a table for <b>5 people</b> at <b>time</b> on <b>Saturday</b>. Make sure you get the <b>reference number</b>."
249,You are looking for a <b>restaurant</b>. The restaurant should serve <b>indian</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>4 people</b> at <b>time</b> on <b>Friday</b>. Make sure you get the <b>reference number</b>.
250,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>latin american</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>indian</b> food. Once you find the <b>restaurant</b> you want to book a table for <b>3 people</b> at <b>time</b> on <b>Saturday</b>."
251,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>molecular gastronomy</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>gastropub</b> food. Make sure you get the <b>address</b>."
252,You are looking for a <b>restaurant</b>. The restaurant should serve <b>british</b> food. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>5 people</b> at <b>time</b> on <b>Thursday</b>.
253,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>international</b> food. The restaurant should be in the <b>cheap</b> price range. The restaurant should be in the <b>east</b> area. Make sure you get the <b>address</b>, and <b>postcode</b>."
254,You are looking for a <b>particular restaurant</b>. Its name is called <b>saigon city</b>. Once you find the <b>restaurant</b> you want to book a table for <b>5 people</b> at <b>time</b> on <b>Wednesday</b>. Make sure you get the <b>reference number</b>.
255,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>north indian</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>east</b> area. If there is no such restaurant, how about one that serves <b>italian</b> food. Make sure you get the <b>phone number</b>, and <b>postcode</b>."
256,You are looking for a <b>restaurant</b>. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. Make sure you get the <b>postcode</b>.
257,"You are looking for a <b>restaurant</b>. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>north</b> area. Make sure you get the <b>phone number</b>, and <b>postcode</b>."
258,You are looking for a <b>restaurant</b>. The restaurant should serve <b>italian</b> food. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>1 people</b> at <b>time</b> on <b>Saturday</b>. Make sure you get the <b>reference number</b>.
259,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>japanese</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. Make sure you get the <b>postcode</b>, <b>phone number</b>, and <b>address</b>."
260,You are looking for a <b>restaurant</b>. The restaurant should serve <b>british</b> food. The restaurant should be in the <b>moderate</b> price range. Once you find the <b>restaurant</b> you want to book a table for <b>3 people</b> at <b>time</b> on <b>Friday</b>. Make sure you get the <b>reference number</b>.
261,You are looking for a <b>restaurant</b>. The restaurant should serve <b>indian</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>west</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>7 people</b> at <b>time</b> on <b>Saturday</b>.
262,You are looking for a <b>restaurant</b>. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>1 people</b> at <b>time</b> on <b>Thursday</b>. Make sure you get the <b>reference number</b>.
263,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>indian</b> food. The restaurant should be in the <b>west</b> area. Make sure you get the <b>address</b>, and <b>postcode</b>."
264,You are looking for a <b>restaurant</b>. The restaurant should serve <b>gastropub</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>8 people</b> at <b>time</b> on <b>Saturday</b>. Make sure you get the <b>reference number</b>.
265,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>british</b> food. The restaurant should be in the <b>moderate</b> price range. Don't go for the first restaurant the system offers you, ask if there is anything else. Make sure you get the <b>phone number</b>, and <b>postcode</b>."
266,You are looking for a <b>particular restaurant</b>. Its name is called <b>bloomsbury restaurant</b>. Once you find the <b>restaurant</b> you want to book a table for <b>6 people</b> at <b>time</b> on <b>Sunday</b>. Make sure you get the <b>reference number</b>.
267,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>mexican</b> food. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>indian</b> food. Once you find the <b>restaurant</b> you want to book a table for <b>7 people</b> at <b>time</b> on <b>Sunday</b>."
268,You are looking for a <b>restaurant</b>. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>6 people</b> at <b>time</b> on <b>Monday</b>.
269,You are looking for a <b>restaurant</b>. The restaurant should serve <b>chinese</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>3 people</b> at <b>time</b> on <b>Sunday</b>.
270,You are looking for a <b>restaurant</b>. The restaurant should serve <b>gastropub</b> food. The restaurant should be in the <b>moderate</b> price range. Make sure you get the <b>postcode</b>.
271,"You are looking for a <b>restaurant</b>. The restaurant should be in the <b>cheap</b> price range. The restaurant should be in the <b>centre</b> area. Don't go for the first restaurant the system offers you, ask if there is anything else. Once you find the <b>restaurant</b> you want to book a table for <b>3 people</b> at <b>time</b> on <b>Sunday</b>."
272,You are looking for a <b>restaurant</b>. The restaurant should serve <b>chinese</b> food. The restaurant should be in the <b>cheap</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>1 people</b> at <b>time</b> on <b>Sunday</b>. Make sure you get the <b>reference number</b>.
273,You are looking for a <b>particular restaurant</b>. Its name is called <b>royal standard</b>. Once you find the <b>restaurant</b> you want to book a table for <b>1 people</b> at <b>time</b> on <b>Saturday</b>. Make sure you get the <b>reference number</b>.
274,You are looking for a <b>restaurant</b>. The restaurant should serve <b>chinese</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>8 people</b> at <b>time</b> on <b>Wednesday</b>.
275,You are looking for a <b>restaurant</b>. The restaurant should serve <b>seafood</b> food. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>3 people</b> at <b>time</b> on <b>Saturday</b>. Make sure you get the <b>reference number</b>.
276,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>indian</b> food. The restaurant should be in the <b>cheap</b> price range. Make sure you get the <b>address</b>, and <b>phone number</b>."
277,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>international</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>centre</b> area. Don't go for the first restaurant the system offers you, ask if there is anything else. Once you find the <b>restaurant</b> you want to book a table for <b>6 people</b> at <b>time</b> on <b>Tuesday</b>. Make sure you get the <b>reference number</b>."
278,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>modern american</b> food. The restaurant should be in the <b>moderate</b> price range. If there is no such restaurant, how about one that serves <b>turkish</b> food. Make sure you get the <b>phone number</b>, and <b>address</b>."
279,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>chinese</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>south</b> area. If there is no such restaurant, how about one that serves <b>italian</b> food. Once you find the <b>restaurant</b> you want to book a table for <b>4 people</b> at <b>time</b> on <b>Sunday</b>."
280,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>danish</b> food. The restaurant should be in the <b>cheap</b> price range. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>indian</b> food. Make sure you get the <b>phone number</b>, <b>postcode</b>, and <b>address</b>."
281,"You are looking for a <b>restaurant</b>. The restaurant should be in the <b>cheap</b> price range. The restaurant should be in the <b>north</b> area. If there is no such restaurant, how about one that's in the <b>west</b> area and in the <b>moderate</b> price range? Make sure you get the <b>phone number</b>."
282,You are looking for a <b>restaurant</b>. The restaurant should serve <b>chinese</b> food. The restaurant should be in the <b>moderate</b> price range. Once you find the <b>restaurant</b> you want to book a table for <b>2 people</b> at <b>time</b> on <b>Monday</b>.
283,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>indian</b> food. The restaurant should be in the <b>expensive</b> price range. Don't go for the first restaurant the system offers you, ask if there is anything else. Make sure you get the <b>phone number</b>, and <b>address</b>."
284,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>creative</b> food. The restaurant should be in the <b>centre</b> area. If there is no such restaurant, how about one that serves <b>chinese</b> food. Once you find the <b>restaurant</b> you want to book a table for <b>6 people</b> at <b>time</b> on <b>Saturday</b>."
285,You are looking for a <b>restaurant</b>. The restaurant should serve <b>chinese</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>3 people</b> at <b>time</b> on <b>Friday</b>. Make sure you get the <b>reference number</b>.
286,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>indian</b> food. The restaurant should be in the <b>expensive</b> price range. Don't go for the first restaurant the system offers you, ask if there is anything else. Once you find the <b>restaurant</b> you want to book a table for <b>8 people</b> at <b>time</b> on <b>Friday</b>."
287,You are looking for a <b>restaurant</b>. The restaurant should serve <b>british</b> food. The restaurant should be in the <b>moderate</b> price range. The restaurant should be in the <b>west</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>5 people</b> at <b>time</b> on <b>Sunday</b>. Make sure you get the <b>reference number</b>.
288,You are looking for a <b>restaurant</b>. The restaurant should serve <b>spanish</b> food. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>7 people</b> at <b>time</b> on <b>Saturday</b>. Make sure you get the <b>reference number</b>.
289,You are looking for a <b>particular restaurant</b>. Its name is called <b>the cow pizza kitchen and bar</b>. Make sure you get the <b>phone number</b>.
290,You are looking for a <b>restaurant</b>. The restaurant should serve <b>british</b> food. The restaurant should be in the <b>expensive</b> price range. The restaurant should be in the <b>centre</b> area. Once you find the <b>restaurant</b> you want to book a table for <b>8 people</b> at <b>time</b> on <b>Friday</b>.
291,"You are looking for a <b>restaurant</b>. The restaurant should serve <b>chinese</b> food. The restaurant should be in the <b>expensive</b> price range. Don't go for the first restaurant the system offers you, ask if there is anything else. Make sure you get the <b>postcode</b>."
