,id,who,utt
1958,SNG0567.json,0,I am looking for a restaurant that is moderately priced and served British food.
1959,SNG0567.json,1,What part of area would you like to visit? 
1960,SNG0567.json,0,How about the center? I need a reservation for 8 people at 14:15 on a Friday.
1961,SNG0567.json,1,The oak bistro is one of several restaurants that match your description. Would you like me to book a table there for that time?
1962,SNG0567.json,0,"Yes, that would be fine.  Is there a table for 8 available?"
1963,SNG0567.json,1,I'd be happy to make your reservation. What time and day would you like that for?
1964,SNG0567.json,0,Friday at 14:15.
1965,SNG0567.json,1,They do not have a table for 8 available at 14:15 Friday. Would you like to try for another day or time slot?
1966,SNG0567.json,0,Can you try to book it for 13:15?
1967,SNG0567.json,1,"That time worked, your reservation was successful and your reference number is X4U272EC. Can I help you with anything else?"
1968,SNG0567.json,0,"No, that's all I needed. Thanks for your help! "
1969,SNG0567.json,1,Excellent. Have a good one!
1970,SNG0568.json,0,I'd like to find an expensive place to eat in the south.
1971,SNG0568.json,1,"We have several available.  Would you prefer Chinese, Indian, Italian or Mexican?"
1972,SNG0568.json,0,I really don't have a preference. How about Chinese? I will need their phone number and postcode please.
1973,SNG0568.json,1,"Sure, I think you'll like Peking Restaurant. Their postcode is cb28nx and their phone number is 01223354755. May I help with anything else?"
1974,SNG0568.json,0,"No thank you, that is all I needed."
1975,SNG0568.json,1,Thank you and please check back with us for your future travel needs.
1976,SNG0569.json,0,Can you give me the price for a large pizza and what type of pizzas they offer at Pizza Express fen ditton please
1977,SNG0569.json,1,Would you like to book a reservation at Pizza Express?
1978,SNG0569.json,0,What is the price range of Pizza Express?
1979,SNG0569.json,1,Pizza Express Fen Ditton is in the moderate price range.
1980,SNG0569.json,0,What is the food type at Pizza Express?
1981,SNG0569.json,1,It is italian food.
1982,SNG0569.json,0,"Okay, thank you."
1983,SNG0569.json,1,Would you like me to book it for you?
1984,SNG0569.json,0,"No, thank you!"
1985,SNG0569.json,1,Alright. let me know if there is anything else I can help you with.
1986,SNG0570.json,0,I am looking for a restaurant in the west that serves italian food.
1987,SNG0570.json,1,There are two restaurants that meet your requirements. Prezzo is in the moderate price range and La Margherita is in the cheap range. 
1988,SNG0570.json,0,Can I get the address for Prezzo please?
1989,SNG0570.json,1,The address for prezzo is 21 - 24 Northampton Road. Is there anything else i can help you with?
1990,SNG0570.json,0,"Yes, I'd like to reserve a table for 5 at 12:45 on Monday please. "
1991,SNG0570.json,1,Of course. I successfully booked you your reservation. Your reference number is A5FGTJTZ.
1992,SNG0570.json,0,"Thank you, that's all I need today!"
1993,SNG0570.json,1,You're welcome! Have a great day! Goodbye.
1994,SNG0571.json,0,Can you help me find an Afghan restaurant on the west side of town? 
1995,SNG0571.json,1,There are no listings for an Afghan restaurant on the west side.  Would you like to try a different area or cuisine?
1996,SNG0571.json,0,Try a different cuisine. Just an expensive restaurant.
1997,SNG0571.json,1,"I have restaurants specializing in thai food, indian, european or british food. Which would you prefer?"
1998,SNG0571.json,0,Indian food please. What are the options?
1999,SNG0571.json,1,"Sure, how about maharajah tandoori restaurant, they serve Indian food in the west. Can I book a table for you?"
2000,SNG0571.json,0,"No, I'll have to discuss it with my wife.  Can you just get me the postcode for Maharajah Tandoori please?"
2001,SNG0571.json,1,Absolutely! The postcode is cb30ah. Is there anything else I can assist you with?
2002,SNG0571.json,0,No that's all I needed. Thank you!
2003,SNG0571.json,1,"You're welcome. Thanks for using our service, goodbye."
2004,SNG0572.json,0,Could really use some grub.
2005,SNG0572.json,1,Sure. Is there any part of town that you'd like to look for food in?
2006,SNG0572.json,0,Somewhere in the centre. I'm looking for some traditional food. 
2007,SNG0572.json,1,"I'm sorry, but there aren't any traditional restaurants in the centre. Would you like to try another cuisine?"
2008,SNG0572.json,0,"Ok, how about lebanese food?"
2009,SNG0572.json,1,Ali Baba is a great restaurant that fits exactly what you are looking for. Would you like me to book a table for you?
2010,SNG0572.json,0,"Yes, please book me a table for 2 people at 12:00 on wednesday."
2011,SNG0572.json,1,"I'm sorry, that isn't available.  Is there another day or time you could eat?"
2012,SNG0572.json,0,How about at 11:00 instead?
2013,SNG0572.json,1,Your reservation for 11:00 was successful and your reference number is Q1XUDH9Y. Is there anything else I can help you with today?
2014,SNG0572.json,0,Wonderful.  Thanks for your help today.  Bye.
2015,SNG0572.json,1,"Thank you,  have a good day. Goodbye."
2016,SNG0573.json,0, I would like to find somewhere with expensive Kosher food.
2017,SNG0573.json,1,"I'm not seeing any expensive Kosher restaurants, would you like to try a different price range perhaps?"
2018,SNG0573.json,0,Sure. I also need the restaurant to be in the center.
2019,SNG0573.json,1,Sorry it looks like there are no kosher restaurants in any price range in town at all. Would you like another food type?
2020,SNG0573.json,0,"Sure, let's try Italian instead. "
2021,SNG0573.json,1,There are 4 expensive Italian restaurants in the center of town. I suggest Caffe Uno at 32 Bridge Street City Centre. Would you like to make a reservation? 
2022,SNG0573.json,0,"Caffe Uno sounds great. Can I get their phone number, please? "
2023,SNG0573.json,1,Their phone number is 01223448620. Is there anything else I can help you with?
2024,SNG0573.json,0,"No, you've been very helpful. Thank you!  Good bye."
2025,SNG0573.json,1,"Thank you, goodbye."
2026,SNG0574.json,0,Know anywhere that has european food?
2027,SNG0574.json,1,"Sure, there are lots of good European restaurants in town. Is there a price range that you prefer? "
2028,SNG0574.json,0,"Yes actually, can we find something in the moderate price range?"
2029,SNG0574.json,1,How about the Galleria in the town centre?  I could make a reservation for you if you wish.
2030,SNG0574.json,0,"That would be greatly appreciated. I will have one other person with me, this will be on sunday at 18:15. Also could i get the reference number?"
2031,SNG0574.json,1,You are all set for Sunday.  The reference number is 7W544X5O.  Is there anything else I could help you with?
2032,SNG0574.json,0,"No, you have been very helpful.  Thank you."
2033,SNG0574.json,1,Thank you for using our service. Have all of your needs been met?
2034,SNG0574.json,0,"That should be all I need, thank you."
2035,SNG0574.json,1,You're welcome. Thank you for using the Cambridge Towninfo Centre.
2036,SNG0574.json,0,Thanks I appreciate it.  Bye!
2037,SNG0574.json,1,"Alright, thank you. Goodbye."
2038,SNG0575.json,0,I'd like an expensive restuarant in the south part of town.
2039,SNG0575.json,1,"I have 5 results matching your request, are you looking for a particular type of food to eat?"
2040,SNG0575.json,0,"I want Indian, please."
2041,SNG0575.json,1,Sure I have the Taj Tandoori in that price range. Would you like a telephone number or a booking?
2042,SNG0575.json,0,That would be great! Could I also receive the address and post code with that?
2043,SNG0575.json,1,"Taj Tandoori is located at 64 Cherry Hinton Road Cherry Hinton, postcode cb17aa. The phone number is 01223412299. Did you want to make a reservation? "
2044,SNG0575.json,0,"No thanks, I'll take care of that. I'm all set today - thanks for your help!"
2045,SNG0575.json,1,Thank you for using our system.
2046,SNG0576.json,0,"Hi, Have you heard of the J Restaurant?  I'd like some information about it."
2047,SNG0576.json,1,It's a cheap Asian Oriental restaurant located in the centre area of town. Would you like to book a table?
2048,SNG0576.json,0,No thanks. That's all I needed to know.
2049,SNG0576.json,1,Sure. Is there anything else I can do for you before we go?
2050,SNG0576.json,0,"No, that should do it. Later."
2051,SNG0576.json,1,Have a wonderful day!
2052,SNG0577.json,0,I'd like a resturant in the centre of town that serves Canapes food.
2053,SNG0577.json,1,"Unfortunately, I don't have any available listings that fit that type. Would you like me to try another type of cuisine or area of town?"
2054,SNG0577.json,0,Maybe take another look? I need an expensive canapes restaurant in the centre.
2055,SNG0577.json,1,"I'm sorry, I could not find any restaurants fitting that description. Would you like to suggest another cuisine or location? "
2056,SNG0577.json,0,"That's okay. Let's try European food instead, with the other details the same. "
2057,SNG0577.json,1,I have two available. The Eraina and Michaelhouse Cafe. Can I assist you in booking a table at either of these?
2058,SNG0577.json,0,Can you just give me the postcode of Eraina?
2059,SNG0577.json,1,"Sure, the postcode is cb23rh. Can I be of further service today?"
2060,SNG0577.json,0,You've been more than helpful. Thanks but thats all I need. Have a good night. 
2061,SNG0577.json,1,You're welcome! Have a great day! Goodbye.
2062,SNG0578.json,0,I am looking for some info on rice house restaurant.
2063,SNG0578.json,1,Rice house has cheap food and is located at 88 Mill Road City Centre.  May I book a table for you?
2064,SNG0578.json,0,"Yes, I'd like a table for a party of 8 at 11:15 on Thursday."
2065,SNG0578.json,1,Booking was successful. The table will be reserved for 15 minutes. Reference number is : 5MA263EB.
2066,SNG0578.json,0,I was hoping to eat for longer than that. Any chance you could book it for at least one hour?
2067,SNG0578.json,1,Your booking has been successful. There is no direct time limit for your meal once you arrive. Is there anything else I can help you with today?
2068,SNG0578.json,0,OK thank you very much for your help.
2069,SNG0578.json,1,You are very welcome! Have a great time! Goodbye! 
2070,SNG0579.json,0,I am looking for a restaurant in the centre that serves world food.
2071,SNG0579.json,1,I'm sorry I can't find any world food restaurants located in the centre. 
2072,SNG0579.json,0,How about a restaurant in the centre that serves Korean food?
2073,SNG0579.json,1,Little Seoul is a great place that fits your description. Would you like me to book you a table?
2074,SNG0579.json,0,Yes please.  I would like a table for 7 on Tuesday.  Try for 11:15 please.
2075,SNG0579.json,1,"I have nothing available for that day and time slot, can I book you another day or time slot at that restaurant?"
2076,SNG0579.json,0,How about 10:15?
2077,SNG0579.json,1,I have you booked for 7 at little seoul on tuesday at 10:15. Here is the reference number for your booking: KAHFBHYI.
2078,SNG0579.json,0,Thank you so much for your help.  Bye.
2079,SNG0579.json,1,"Glad I could help today, is there anything else that I can resolve for you?"
2080,SNG0580.json,0,I'd like to find a resturant that serves cheap Chinese food!
2081,SNG0580.json,1,Charlie Chan is located in the centre and it is cheap! Would you like me to book it for you?
2082,SNG0580.json,0,"Yes, go ahead and book it and please send me the address.  "
2083,SNG0580.json,1,The address is Regent Street City Centre. What day and time would you like to book? How many people?
2084,SNG0580.json,0,I do not need to book it. What is the postcode and the area please?
2085,SNG0580.json,1,The postcode is cb21db
2086,SNG0580.json,0,Thanks very much!
2087,SNG0580.json,1,You're welcome! Have a great day! Goodbye.
2088,SNG0581.json,0,I am looking for a restaurant in the west that serves vegetarian food.
2089,SNG0581.json,1,"Unfortunately, I don't happen to show any restaurants specializing in vegetarian food. Can I try looking for another type of restaurant for you? "
2090,SNG0581.json,0,Yes go ahead. How about Indian? They always have vegetarian options. I would like it to be moderately priced too.
2091,SNG0581.json,1,Yes sure! I have quite a few. Do you have a price range in mind?
2092,SNG0581.json,0,I want a Moderate price range please.
2093,SNG0581.json,1,"For moderate pricing, I have the Meghna restaurant in the west. It's located at 205 Victoria Road Chesterton. Can I reserve you a table? "
2094,SNG0581.json,0,"No thanks, I'd like to give them a call instead. What is their phone number?"
2095,SNG0581.json,1,The contact number for the Meghna is 01223727410. Is there anything else I can help you with?
2096,SNG0581.json,0,"Oh yes, actually I need the postcode too. "
2097,SNG0581.json,1,Of course. It's cb43lf. Can I help you with anything else?
2098,SNG0581.json,0,"No, that is everything. Thank you for your help."
2099,SNG0581.json,1,"Thank you for using our service, and I hope you enjoy your meal at Meghna. Goodbye!"
2100,SNG0582.json,0,I am looking for a restaurant in the centre of town serving italian food.
2101,SNG0582.json,1,There are 9 available. What price range do you prefer?
2102,SNG0582.json,0,II'd like a moderately priced place.
2103,SNG0582.json,1,There are two in that price range. I suggest Pizza Express!
2104,SNG0582.json,0,That sounds good enough.  What's the address there?
2105,SNG0582.json,1,The address is Regent Street City Centre. Would you like me to book a table? 
2106,SNG0582.json,0,"No, I just needed to know where it was. Thank you."
2107,SNG0582.json,1,Awesome. Take care!
2108,SNG0583.json,0,I am looking for an expensive place to dine in the north.
2109,SNG0583.json,1,"Would you like to eat Asian Oriental, Chinese, European, or French?"
2110,SNG0583.json,0,I think Chinese may have caught my attention.
2111,SNG0583.json,1,The Hotpot is an expensive Chinese restaurant in that area.
2112,SNG0583.json,0,Great can I get their phone number as well please?
2113,SNG0583.json,1,"The phone number for the hotpot is 01223366552, would you like me to book you a table? "
2114,SNG0583.json,0,No thank you. Have a great day!
2115,SNG0583.json,1,You're quite welcome! Thanks for contacting the Cambridge TownInfo Centre and have a great day!
2116,SNG0584.json,0,"Hello, I'm seeking a cheap restaurant."
2117,SNG0584.json,1,"Okay, I can help you with that. Are you interested in a particular type of food? Or perhaps a certain part of town?"
2118,SNG0584.json,0,I would like mediterranean food.
2119,SNG0584.json,1,The gardenia serves mediterranean and is in the cheap price range. Would you like to book a table?
2120,SNG0584.json,0,Great can I get the postcode and address?
2121,SNG0584.json,1,"Their postcode is cb23ll, and they are located at 2 Rose Crescent City Centre	"
2122,SNG0584.json,0,"Thank you, that's all I need today."
2123,SNG0584.json,1,"Thank you, goodbye."
2124,SNG0585.json,0,I am looking for a nice restaurant in the center of town.
2125,SNG0585.json,1,Do you have a price ranger preference? 
2126,SNG0585.json,0,he restaurant should be in the expensive price range.
2127,SNG0585.json,1,There are 33 expensive restaurants in the centre of the city. What type of cuisine are you seeking?
2128,SNG0585.json,0,"I'd like Japanese food, please. "
2129,SNG0585.json,1,Yes I found a perfect fit for you. Wagamama is a Japanese restaurant that serves expensive food in the center of town. Would you like their address and telephone number?
2130,SNG0585.json,0,Yes please as well as their postcode.
2131,SNG0585.json,1,"The address is 36 Saint Andrews Street	, cb23ar, and the phone number is 01223462354. "
2132,SNG0585.json,0,Thank you for your help. I appreciate it!
2133,SNG0585.json,1,You're welcome. Do you need any further assistance?
2134,SNG0585.json,0,No thank you that will be all for today!
2135,SNG0585.json,1,You're very welcome. Feel free to call us again in the future. Have a nice evening. 
2136,SNG0586.json,0,Hi I am looking for a restaurant in the centre of town serving north indian food.
2137,SNG0586.json,1,We don't have any specific restaurants in that category. Let's try something else?
2138,SNG0586.json,0,That's too bad.  How about Chinese?
2139,SNG0586.json,1,Okay sure what do you have?
2140,SNG0586.json,0,Okay when you find something I would like to make a reservation for 2 people on a Sunday at 13:30.
2141,SNG0586.json,1,Do you have a price range in mind?
2142,SNG0586.json,0,I don't mind about the price range.
2143,SNG0586.json,1,"Okay, how about lan hong house? It is a chinese restsurant in the centre area and is in the moderate price range. Will that work for you?"
2144,SNG0586.json,0,That's fine.  Can you try booking it?
2145,SNG0586.json,1,"I'm sorry, but I wasn't able to book the restaurant for that date and time.  Would you like to try a different time?"
2146,SNG0586.json,0,How about 12:30?
2147,SNG0586.json,1,You are booked for 12:30 on Sunday for 2 people. Your reference number is F1NTKWZO. Is there something else I can help you with?
2148,SNG0586.json,0,Thanks so much.  Have a nice day.  Bye.
2149,SNG0586.json,1,"Thank you, if you need anything else let me know.Good Bye."
2150,SNG0587.json,0,I want crossover food at an expensive price. Can you help?
2151,SNG0587.json,1,I'm sorry but we don't have any restaurants meeting that criteria.  Could you please try a different type?
2152,SNG0587.json,0,is there something else in the West?
2153,SNG0587.json,1,Grafitti has great British food in the west and fits the expensive pricerange you are looking for. Does this appeal to you?
2154,SNG0587.json,0,"Actually, I'd prefer a European restaurant. "
2155,SNG0587.json,1,Cambridge lodge restaurant has good reviews and serves European food.
2156,SNG0587.json,0,"Please book for 1 person, sunday at 17:45."
2157,SNG0587.json,1,"I'm afraid they're full on Sunday at 17:45. Perhaps another day, or another time slot?"
2158,SNG0587.json,0,How about Sunday at 16:45 please for 1 person?
2159,SNG0587.json,1,You are booked for Sunday at 16:45. Your reference number is 2W56MF47. May I help you with something else?
2160,SNG0587.json,0,That's all. Thanks for the help!
2161,SNG0587.json,1,You're welcome! Have a nice day!  Goodbye.
2162,SNG0588.json,0,I would like to find a restaurant in the centre. 
2163,SNG0588.json,1,There are several good restaurant options in that area. Is there a specific type of food you are looking for?
2164,SNG0588.json,0,I need it to be in the expensive price range. What are my options?
2165,SNG0588.json,1,There are quite few expensive places there with many food types from african to turkish. Perhaps you would like local food - there are several expensive british restaurants.
2166,SNG0588.json,0,Lets go with the Turkish one. Can I get the address and postcode please?
2167,SNG0588.json,1,"The address is 196 Mill Road City Centre, postcode cb13nf."
2168,SNG0588.json,0,Thanks for the information. Goodbye.
2169,SNG0588.json,1,Enjoy your meal at the Meze Bar Restaurant. Goodbye.
2170,SNG0589.json,0,Hello.  Can you suggest a french restaurant in the north end?
2171,SNG0589.json,1,I have one restaurant in the North end called two two in the expensive range.
2172,SNG0589.json,0,I am interested in the one in the north. Could I have their postcode and address?
2173,SNG0589.json,1,Sure! Restaurant Two Two is located at 22 Chesterton Road Chesterton in postcode cb43ax. Will that be all for today?
2174,SNG0589.json,0,"Yes, that will be all. Thanks."
2175,SNG0589.json,1,"Thanks for using Cambridge TownInfo centre, and have a great day!"
2176,SNG0590.json,0,I'd like to find some expensive Mexican cuisine.
2177,SNG0590.json,1,chiquito restaurant bar is an expensive restaurant in the south. Would you like me to book it?
2178,SNG0590.json,0,Sure that would be great.
2179,SNG0590.json,1,"Okay, is there a particular day and time that would work for you?"
2180,SNG0590.json,0,Yes I would like it made for Wednesday for 7 people at 18:30 please.
2181,SNG0590.json,1,Booked! Your table will be held for 15 minutes. Reference number is C3HMWGUS.
2182,SNG0590.json,0,That's great. Thank you very much.
2183,SNG0590.json,1,Is there anything else I can do for you?
2184,SNG0590.json,0,That's it for now. Thanks.
2185,SNG0590.json,1,Enjoy your dinner. Thank you for calling Cambridge TownInfo Centre. Goodbye.
2186,SNG0591.json,0,I am looking for a restaurant in the centre of town in the cheap price range.
2187,SNG0591.json,1,I found several that fit your request! What type of food would you like?
2188,SNG0591.json,0,No preference. Can you recommend me one and give me their postcode and phone number? Thanks!
2189,SNG0591.json,1,"Sure, how about dojo noodle bar postcode cb21rq and 01223363471 phone number. Would you like a reservation?"
2190,SNG0591.json,0,No thank you not at this time.
2191,SNG0591.json,1,The phone number is 01223363471 if you need it.  Is there anything else I can help you with today?
2192,SNG0591.json,0,Nope you gave me everything I wanted to know. Thanks bye!
2193,SNG0591.json,1,Okay.  Glad to have helped!
2194,SNG0592.json,0,I'm looking for cheap food in the centre.
2195,SNG0592.json,1,Sure I have Asian and Chinese restaurants and other options. Is there a type of food you are looking for?
2196,SNG0592.json,0,I think I'd like French food please. 
2197,SNG0592.json,1,I'm sorry there are no cheap French restaurants in the central area.
2198,SNG0592.json,0,What about an Indian restaurant?
2199,SNG0592.json,1,There are 3 cheap Indian restaurants located in the centre. I would recommend the Kohinoor. Would you like to book a table?
2200,SNG0592.json,0,Great yes please book me a table there for 4 people at 11:00 on tuesday.
2201,SNG0592.json,1,I have reserved your table for 4.  Your reference number is SSVF0E1R.  Can I assist you with anything else today?
2202,SNG0592.json,0,That will be all. Thank you very much.
2203,SNG0592.json,1,You are welcome. Have a nice day.
2204,SNG0593.json,0,"Hi, can you look up Darrys Cookhouse and Wine Shop for me?"
2205,SNG0593.json,1,I sure can! Darry's Cookhouse is an expensive modern european restaurant in the center of town. They are located at 40270 King Street City Centre. Can I make you a reservation by chance?
2206,SNG0593.json,0,That's it.  Can you make a reservation for me?  There are 5 of us and we would like to reserve Sunday at 11:45 if possible.
2207,SNG0593.json,1,Reservation made. The reference number is FIQY6RR9.
2208,SNG0593.json,0,Thank you for the helpful information!
2209,SNG0593.json,1,No problem at all. What else can I do for you? 
2210,SNG0593.json,0,"That is all, thanks. Have a nice day. Bye!"
2211,SNG0593.json,1,You as well! Goodbye! 
2212,SNG0594.json,0,Can you help me find a cheap place to eat?
2213,SNG0594.json,1,There are 22 restarants serving cheap food. What type of food would you like?
2214,SNG0594.json,0,Indian would be good as long as it's in the center. I need to book a table for 2 people at 18:15 on a Sunday.
2215,SNG0594.json,1,The Gandhi has great food at an even better price! Should I book you a table here?
2216,SNG0594.json,0,"Yes, that would be fine."
2217,SNG0594.json,1,Unfortunately there are no tables available for Sunday at 18:15. Would you like to try for a different day or time? 
2218,SNG0594.json,0,Yes can you try Sunday at 17:30 please
2219,SNG0594.json,1,"I'm sorry, but booking was unsuccessful. Could you try a different day or time?"
2220,SNG0594.json,0,do you have anything available for sunday?
2221,SNG0594.json,1,"No, could you try another day and time?"
2222,SNG0594.json,0,How about 17:15?
2223,SNG0594.json,1,I was able to book the table for you for your party of 2 on Sunday at 17:15. The reference number is Z16ZTXKY.
2224,SNG0594.json,0,Great. That'll be everything. Thank you!
2225,SNG0594.json,1,"Thank you, good bye."
2226,SNG0595.json,0,I'd like to get moderately-priced Polynesian food.
2227,SNG0595.json,1,"Sorry, but there aren't any restaurants of that type. Would you like to try a different cuisine?"
2228,SNG0595.json,0,Well is there perhaps a cheap option serving that type of food in the center?
2229,SNG0595.json,1,No I'm sorry there isn't anything fitting those details. Can we try a different area or type of food? 
2230,SNG0595.json,0,How about British food?
2231,SNG0595.json,1,I have 5 moderately priced British restaurants in the centre but I do not have any cheap ones.  Would you like me to book one of these?
2232,SNG0595.json,0,No thank you. Can you recommend me one and give me their phone number and address?
2233,SNG0595.json,1,The Cotto is a great choice. Their phone number is 01223302010 and adress 183 East Road City Centre. Is there anything else I can help you with?
2234,SNG0595.json,0,"As long as they serve British cuisine and moderately priced, that sounds great. Thanks for your help."
2235,SNG0595.json,1,They are indeed. Is there anything else you need today?
2236,SNG0595.json,0,"No, that's everything. Thank you!"
2237,SNG0595.json,1,Thank you for contacting us and have a great day!
2238,SNG0596.json,0,I am looking for a restaurant that serves asian oriental food in the centre of town.
2239,SNG0596.json,1,"Do you have a price range preference? There are two cheap, 1 moderate, and 1 expensive."
2240,SNG0596.json,0,I'm interested in a cheap place. What can you tell me about those?
2241,SNG0596.json,1,"We have dojo noodle bar, and j restaurant which are both cheap restaurants in the centre of town. Would you like to book one of those?"
2242,SNG0596.json,0,"Yes, get me a table for two at Dojo noodle bar on Wednesday at 16:00"
2243,SNG0596.json,1,There are no tables available at the time requested.  Would you like to try another time or day?
2244,SNG0596.json,0,Hmm.. can you try at 15:00 instead? 
2245,SNG0596.json,1,Booking was successful. The table will be reserved for 15 minutes. Reference number is : H6OB1O8J. Is there anything else I can help you with?
2246,SNG0596.json,0,"No, that will be all.  Thanks!"
2247,SNG0596.json,1,"Thank you, goodbye."
2248,SNG0597.json,0,I want a restaurant in the town centre. Can you help me?
2249,SNG0597.json,1,We have 69 restaurants available.  Could you specify type or price range please?
2250,SNG0597.json,0,I'm looking for a moderately priced restaurant. I'm looking to book for just myself at 14:00 on Friday.
2251,SNG0597.json,1,Okay I took the liberty of booking you into the Oak Bistro that serves traditional British food. Your reference number is BA2MQ3EB.
2252,SNG0597.json,0,That sounds perfect. Thanks for your help!
2253,SNG0597.json,1,Have a wonderful day!
2254,SNG0598.json,0,"I'm looking to go to dinner tonight and am in the mood for some good Bistro in the centre of town, can you find me some options?"
2255,SNG0598.json,1,I'm sorry. There is no matching restaurant. Would you like to try a different food type or area?
2256,SNG0598.json,0,Hmm... let me think. Let's try maybe something italian instead.
2257,SNG0598.json,1,There are nine Italian restaurants in the centre of town!  Are you looking for an Italian restaurant in any particular price range?
2258,SNG0598.json,0,Which of those nine has the best ratings? Can I please have the address and postcode.
2259,SNG0598.json,1,"I recommend Caffe Uno - it's very nice. They're at 32 Bridge Street City Centre, cb21uj. Can I help with anything else?"
2260,SNG0598.json,0,"No, that's all. Thanks."
2261,SNG0598.json,1,Thank you! Goodbye.
2262,SNG0599.json,0,I'm looking for some info on kohinoor.
2263,SNG0599.json,1,Great! Kohinoor is an Indian cuisine restaurant in the cheap price range! Is there anything else I can help you with?
2264,SNG0599.json,0,"Yes, I'd like to book a table for just me at 13:45 on Friday."
2265,SNG0599.json,1,Unfortunately reservations are not possible for that time. Would you like to try for another day or time?
2266,SNG0599.json,0,I could eat at 12:45.  I hope that is available.
2267,SNG0599.json,1,That worked out for you! Your reference number is IHQK49W4.
2268,SNG0599.json,0,Great thank you for all your help
2269,SNG0599.json,1,"Thank you for calling, goodbye."
2270,SNG0600.json,0,I'm looking for a specific restaurant. It's called india house. Can you help with this?
2271,SNG0600.json,1,Sure can.  India House is an expensive Indian restaurant in the west part of town.  Would you like a reservation?
2272,SNG0600.json,0,Yes for 4 people at 16:30 on a Saturday. I will need a reference number as well.
2273,SNG0600.json,1,I've made the reservation and the reference number is HD53UDCO. What else can I help you with? 
2274,SNG0600.json,0,"I think that takes care of everything, thanks!"
2275,SNG0600.json,1,"Oh, it was my pleasure. I'm here if you need anything else."
2276,SNG0600.json,0,Thank you. Have a great day!
2277,SNG0600.json,1,You have a great day!
2278,SNG0601.json,0,I would like to go to an Indian restaurant in the north.
2279,SNG0601.json,1,I found 2 that matches your criteria. Would you prefer a moderate or cheap pricing?
2280,SNG0601.json,0,"How about the moderate one? May I have their address, please?"
2281,SNG0601.json,1,Yes The Nirala's address is 7 Milton Road Chesterton and their postcode is cb41uy. Is there anything else I can help you with today?
2282,SNG0601.json,0,"No, that is all, thank you.  Have a nice day."
2283,SNG0601.json,1,"So glad we could help you out. Thanks for using the Cambridge TownInfo centre, and have a glorious day!"
2284,SNG0602.json,0,I'm looking for a place to eat. I want expensive malaysian food. Can you help?
2285,SNG0602.json,1,I'm sorry but there aren't any Malaysian places of any price in town. Would you like to try a different cuisine?
2286,SNG0602.json,0,Well I need it to be in the south of town.
2287,SNG0602.json,1,"On the south end, in the expensive price range, we have Mexican, Italian, Indian, and Chinese foods to choose from. Do any of these sound good?"
2288,SNG0602.json,0,Chinese sounds good. Can you give me any suggestions?
2289,SNG0602.json,1,"Yes, I would recommend the Peking Restaurant, located at 10 Homerton Street City Centre.  Could I reserve a table for you?"
2290,SNG0602.json,0,Sounds great. Make a reservation for 4 on Friday at 11:00. 
2291,SNG0602.json,1,"That time slot is not available, would you like to try another time."
2292,SNG0602.json,0,"How about !0:00 instead, is that available Friday?"
2293,SNG0602.json,1,"I believe you meant 10:00, so I went ahead and made the reservation for that time. The reference number is HRPLZ9AQ. "
2294,SNG0602.json,0,"Thanks, that's all I need."
2295,SNG0602.json,1,You're welcome! Enjoy your meal!
2296,SNG0603.json,0,I need a cheap restaurant please.
2297,SNG0603.json,1,"Sure, I can help you with that. Do you prefer a specific area in town? Or maybe you'd like a certain kind of food?"
2298,SNG0603.json,0,"Yes, portuguese food would be nice. "
2299,SNG0603.json,1,Nandos has restaurants in the south and the centre of town.  Would you like to book either of those?
2300,SNG0603.json,0,Yes I would like to book Nandos in the south for 1 person at 15:30 on Monday.
2301,SNG0603.json,1,"I'm sorry, there are no tables available for Monday at 15:30. Would you like to try for a different day or time?"
2302,SNG0603.json,0,Can you see if they have an opening at 14:30 instead?
2303,SNG0603.json,1,"I made you a reservation at Nando's south, at 14:30 on Monday. The reference number is HB047XSI. They'll hold the table for 15 minutes. Do you need anything else?"
2304,SNG0603.json,0,"No, that will be all. Thank you."
2305,SNG0603.json,1,"Thank you. Have a great day, goodbye."
2306,SNG0604.json,0,I would like a moderately priced Indian food please.
2307,SNG0604.json,1,I have 4 different indian restaurants all over the city. Is there a certain area you prefer?
2308,SNG0604.json,0,How about the west? I will need a table for 4 on Friday at 13:15.
2309,SNG0604.json,1,"The only moderate Indian restaurant in that area is Meghna, and they are not available for that time. Can I try something else? "
2310,SNG0604.json,0,Is there anything available for 12:15 on Friday? 
2311,SNG0604.json,1,"Yes, that worked. You are set for 12:15 and the reference number is ABC08P2A.  Can I be of further assistance?"
2312,SNG0604.json,0,I will need a taxi to take me there.
2313,SNG0604.json,1,Can you please tell me where you will be leaving from so I can book your taxi?
2314,SNG0604.json,0,"Nevermind, I'm sorry. I think I'm all set."
2315,SNG0604.json,1,Alrighty. Have a good day!
2316,SNG0605.json,0,I would like a restaurant in the centre that is in the expensive price range. 
2317,SNG0605.json,1,There are 33 restaurants in the centre that are in the expensive price range. What type of food would you like?
2318,SNG0605.json,0,I am interested in Indian food please.
2319,SNG0605.json,1,There are six restaurants that match that description. Can recommend one of them for you?
2320,SNG0605.json,0,Yes please do.
2321,SNG0605.json,1,The Curry Garden serves expensive Indian food in the centre of town.
2322,SNG0605.json,0,Great can I get a reservation there for 8 people at 12:30 on sunday?
2323,SNG0605.json,1,"Sorry, there is no table available then. Would you like to try another time slot?"
