,id,who,utt
3198,SNG0700.json,0,thanks all i need today . thank you .
3199,SNG0700.json,1,"thank you . have a good day , goodbye ."
3200,SNG0701.json,0,i would like to find an [value_pricerange] restaurant in the [value_area] of town please .
3201,SNG0701.json,1,there are quite a few choices for you . what kind of cuisine do you enjoy ?
3202,SNG0701.json,0,i do not care . choose a restaurant you recommend !
3203,SNG0701.json,1,"how about [restaurant_name] , an [value_food] restaurant ?"
3204,SNG0701.json,0,sounds great . could you book me a table for [value_count] on [value_day] at [value_time] ?
3205,SNG0701.json,1,"      i sure can . i have a table for [value_count] booked for you at the [restaurant_name] , for [value_time] . they will hold that for fifteen minutes .      "
3206,SNG0701.json,0,may i have the booking reference number ?
3207,SNG0701.json,1,"      certainly , the reference number is [restaurant_reference] .      "
3208,SNG0701.json,0,thank you very much for your help .
3209,SNG0701.json,1,      is there anything else i can help you with today ?      
3210,SNG0701.json,0,"no , that s all i need today . thank you !"
3211,SNG0701.json,1,      you are welcome .      
3212,SNG0702.json,0,are you able to find me a [value_food] [value_pricerange] restaurant ?
3213,SNG0702.json,1,"there are [value_count] [value_pricerange] [value_food] restaurant -s . [restaurant_name] , and [restaurant_name] . which would you like to book ?"
3214,SNG0702.json,0,"i like the sound of [restaurant_name] , could you give me their postcode , address and phone number ?"
3215,SNG0702.json,1,"[restaurant_name] is located at [value_count] chesterton road , chesterton . their postcode is [restaurant_postcode] . you can reach them at [restaurant_phone] . any other information i can provide ?"
3216,SNG0702.json,0,"no , that s everything i needed today . thank you ."
3217,SNG0702.json,1,you are quite welcome ! thanks for contacting the [value_place] towninfo [value_area] and have a great day !
3218,SNG0703.json,0,"hi , i am looking for an [value_pricerange] restaurant in the [value_area] ."
3219,SNG0703.json,1,[restaurant_name] is an [value_pricerange] [value_food] in the [value_area] . would you like to book a table ?
3220,SNG0703.json,0,that will not be necessary . can you just give me their address and phone ?
3221,SNG0703.json,1,the address is [value_count] [restaurant_address] . the phone number is [restaurant_phone] . is there anything else i can help you with ?
3222,SNG0703.json,0,nope . i am all set . thanks again .
3223,SNG0703.json,1,"you are welcome , enjoy your meal ."
3224,SNG0704.json,0,i am looking for an australian place to dine in . i need it to be [value_pricerange] .
3225,SNG0704.json,1,"i am sorry , there are not any [value_pricerange] australian restaurant -s in town . would you like me to look for a different restaurant type ?"
3226,SNG0704.json,0,are there any that have [value_food] food ?
3227,SNG0704.json,1,there is a very nice and [value_pricerange] asian restaurant called wise buddha . here is the address and phone number .
3228,SNG0704.json,0,could you book me a table for [value_count] on [value_day] at [value_time] ?
3229,SNG0704.json,1,"      there was no wise buddha restaurant , sorry . i booked a table for [value_count] at [restaurant_name] . reference number is [restaurant_reference] . i think you will like it . anything else ?      "
3230,SNG0704.json,0,"no , that should do it . thanks for the help !"
3231,SNG0704.json,1,      glad to be of assistance . have a great day ! bye .      
3232,SNG0705.json,0,are there any [value_pricerange] cantonese restaurant -s in town ?
3233,SNG0705.json,1,"yes , there are many [value_pricerange] restaurant -s in [value_place] ! what type of food would you like ?"
3234,SNG0705.json,0,"i would prefer cantonese , but i would be up for [value_food] if necessary ."
3235,SNG0705.json,1,"i do not have a [value_pricerange] cantonese option , but i do have [value_count] [value_food] place -s in that price range . is there an area in the city you would like to dine at ?"
3236,SNG0705.json,0,how about an [value_food] place for [value_count] people at [value_time] on wedensday
3237,SNG0705.json,1,"i would like to recommend [restaurant_name] , found in the [value_area] ."
3238,SNG0705.json,0,that would be great can you make that reservation ?
3239,SNG0705.json,1,      your booking was successful . your reference number is [restaurant_reference] . can i assist you with anything else today ?      
3240,SNG0705.json,0,that s all i needed . thanks !
3241,SNG0705.json,1,"      thank you , goodbye .      "
3242,SNG0706.json,0,what do we have to eat in the [value_pricerange] [value_food] food range ?
3243,SNG0706.json,1,"there are [value_count] options in [value_place] for [value_pricerange] [value_food] food . [value_count] in the [value_area] , [value_count] in the [value_area] and [value_count] in [value_place] [value_area] ."
3244,SNG0706.json,0,nothing in the [value_area] ?
3245,SNG0706.json,1,i was not able to find any [value_pricerange] [value_food] restaurant -s in the [value_area] .
3246,SNG0706.json,0,what about [value_food] restaurant -s ?
3247,SNG0706.json,1,"the [restaurant_name] , a [value_food] restaurant , is in the [value_area] and is [value_pricerange] . would you like to book a table ?"
3248,SNG0706.json,0,yes . i would like a table for [value_count] person at [value_time] on [value_day] .
3249,SNG0706.json,1,      your table is reserved and the reference number is [restaurant_reference] . will there be anything else ?      
3250,SNG0706.json,0,that s all . thanks for your assistance .
3251,SNG0706.json,1,      you are very welcome ! have a great time ! goodbye !      
3252,SNG0707.json,0,i am needing a place to dine . it needs to be an [value_pricerange] brazilian place .
3253,SNG0707.json,1,"unfortunately , i do not happen to show any restaurant -s that meet that criteria . would you like me to try looking for a different price range or cuisine type ?"
3254,SNG0707.json,0,"[value_food] food , then ."
3255,SNG0707.json,1,"we have [value_count] . do you have an area preference ? [restaurant_name] , on the [value_area] side , is popular ."
3256,SNG0707.json,0,"all right , i'll try that . i need a reservation for a party of [value_count] at [value_time] on [value_day] ."
3257,SNG0707.json,1,      booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?      
3258,SNG0707.json,0,"no that was all i needed , thanks so much , goodbye !"
3259,SNG0707.json,1,      you are welcome ! have a great day !      
3260,SNG0708.json,0,"hi , i would like to find an [value_pricerange] restaurant in the [value_area] of [value_place] please ."
3261,SNG0708.json,1,"certainly , there are many [value_pricerange] restaurant -s in the town [value_area] . what type of food do you prefer ?"
3262,SNG0708.json,0,i am looking to eat some [value_food] food .
3263,SNG0708.json,1,i have [value_count] great choices for you . [restaurant_name] and the [restaurant_name] . can i offer you more information on [value_count] of these [value_count] ?
3264,SNG0708.json,0,"sure , can i get the postcode , phone number , and address for [restaurant_name] , please ?"
3265,SNG0708.json,1,absolutely . [restaurant_name] is located at [restaurant_address] . the postcode is [restaurant_postcode] . their phone number is [restaurant_phone] . can i assist you in making a reservation ?
3266,SNG0708.json,0,no thank you ! ! thank you for all your help .
3267,SNG0708.json,1,is there any other information i can get for you at this time ?
3268,SNG0708.json,0,"no , that s all for today . goodbye ."
3269,SNG0708.json,1,"goodbye , have a wonderful day !"
3270,SNG0709.json,0,can you locate an [value_pricerange] restaurant in the [value_area] ?
3271,SNG0709.json,1,"i sure can . do you prefer [value_food] , [value_food] , [value_food] or [value_food] food ?"
3272,SNG0709.json,0,i prefer [value_food] food thanks .
3273,SNG0709.json,1,[restaurant_name] has good reviews would you like that ?
3274,SNG0709.json,0,that sounds good . can i have the postcode and address please ?
3275,SNG0709.json,1,"absolutely . the [restaurant_name] is located at [value_count] homerton street , city [value_area] . their postcode is [restaurant_postcode] . can i reserve you a table by chance ?"
3276,SNG0709.json,0,"no thank you , i do not need a reservation ."
3277,SNG0709.json,1,"all right , what else can i help you with ?"
3278,SNG0709.json,0,that s it . thanks .
3279,SNG0709.json,1,you are welcome . have a lovely day .
3280,SNG0710.json,0,i am looking for an [value_food] restaurant in the [value_pricerange] price range .
3281,SNG0710.json,1,"certainly , there are several [value_pricerange] [value_food] restaurant -s . would you prefer the [value_area] or [value_area] of town ?"
3282,SNG0710.json,0,can we do the [value_area] of town ?
3283,SNG0710.json,1,[restaurant_name] is in the [value_area] of town .
3284,SNG0710.json,0,"phone number and postcode , please ."
3285,SNG0710.json,1,"the phone number is [restaurant_phone] , and postcode is [restaurant_postcode]"
3286,SNG0710.json,0,"thank you , that s all i need today . you've been a great help goodbye !"
3287,SNG0710.json,1,thank you for choosing the [value_place] towninfo [value_area] . have a great day !
3288,SNG0711.json,0,"i am in the mood for swedish food , but i want something in the [value_area] of town ."
3289,SNG0711.json,1,"i am sorry , there are no swedish restaurant -s in the area . do you have another cuisine you would like to try ?"
3290,SNG0711.json,0,what about [value_food] ?
3291,SNG0711.json,1,i have [value_count] [value_food] restaurant -s in the [value_area] area . what price range would you like ?
3292,SNG0711.json,0,could you recommend [value_count] ?
3293,SNG0711.json,1,[restaurant_name] is amazing and [value_pricerange] ! would you like me to book it for you ?
3294,SNG0711.json,0,yes please ! i would like a table for [value_count] on [value_day] at [value_time] .
3295,SNG0711.json,1,      your booking was successful and the reference number is [restaurant_reference] . is there anything else i can help with today ?      
3296,SNG0711.json,0,that s all . thank you !
3297,SNG0711.json,1,"      thank you for using the [value_place] towninfo [value_area] , and enjoy your meal !      "
3298,SNG0712.json,0,i am looking for a place to dine that serves [value_food] food . i want it to be [value_pricerange] .
3299,SNG0712.json,1,we have [value_count] options in [value_place] for [value_pricerange] [value_food] food . would you prefer a place in the [value_area] or in the [value_area] ?
3300,SNG0712.json,0,"i would like to dine in the center of town , please ."
3301,SNG0712.json,1,"i have [value_count] in the [value_area] , the [restaurant_name] and [restaurant_name] . would you like for me to make you a reservation ?"
3302,SNG0712.json,0,could you give me the address and phone number for [restaurant_name] please .
3303,SNG0712.json,1,"[restaurant_name] is located at [restaurant_address] , postcode [restaurant_postcode] . i am sorry our system does not list their phone number . is there anything else ?"
3304,SNG0712.json,0,i wish you could provide their phone number . but other than that you've given me everything i need to know . thank you goodbye .
3305,SNG0712.json,1,you are quite welcome ! thanks for contacting the [value_place] towninfo [value_area] and have a great day !
3306,SNG0713.json,0,is there anything [value_pricerange] in the [value_area] of town ?
3307,SNG0713.json,1,do you have a food type preference ?
3308,SNG0713.json,0,would you have something [value_food] ?
3309,SNG0713.json,1,[restaurant_name] offers [value_food] cuisine . would you like me to book you a reservation ?
3310,SNG0713.json,0,"can i have their phone number , postcode and address please ?"
3311,SNG0713.json,1,"i would be happy to provide you with that information . their phone number is [restaurant_phone] and their address and postcode are [restaurant_address] , [restaurant_postcode] . can i help with anything else ?"
3312,SNG0713.json,0,"no , that is all . you have been very helpful . thanks . bye ."
3313,SNG0713.json,1,"you are welcome , have a nice day !"
3314,SNG0714.json,0,i am looking for a restaurant called [restaurant_name] .
3315,SNG0714.json,1,"yes , that s a great [value_pricerange] [value_food] place on the [value_area] side . what other information can i get for you ?"
3316,SNG0714.json,0,"that s all i needed , thank you ."
3317,SNG0714.json,1,have a nice day !
3318,SNG0715.json,0,is there an [value_pricerange] [value_food] restaurant in town .
3319,SNG0715.json,1,"yes , the [restaurant_name] in the city [value_area] is a good , [value_pricerange] restaurant ."
3320,SNG0715.json,0,"excellent ! i do not need a table right now , but if you could give me the address and phone number , that would be great ."
3321,SNG0715.json,1,it is located at [value_count] [restaurant_address] and the phone number is [restaurant_phone] . is there anything else i can help you with ?
3322,SNG0715.json,0,no thanks . that would be all for today . have a nice day .
3323,SNG0715.json,1,"you are welcome , goodbye"
3324,SNG0716.json,0,i am looking for a place to dine that serves [value_food] food in the [value_area] .
3325,SNG0716.json,1,"sorry , there are no [value_food] place -s in the [value_area] . would you like to try a different area ?"
3326,SNG0716.json,0,"yes , i am willing to go to a different area for [value_food] food ."
3327,SNG0716.json,1,[restaurant_name] is in the [value_area] part of town
3328,SNG0716.json,0,how about an [value_food] restaurant instead on the [value_area] ?
3329,SNG0716.json,1,[restaurant_name] is a [value_pricerange] restaurant on the [value_area] side of town that serves [value_food] food . would you like more information on that place ?
3330,SNG0716.json,0,yes please . can i get the postcode .
3331,SNG0716.json,1,"sure , the phone number is [restaurant_phone] ."
3332,SNG0716.json,0,"not the phone number , the postcode , please ."
3333,SNG0716.json,1,my apologies . the postcode is [restaurant_postcode] .
3334,SNG0716.json,0,thank you very much . i am all set . bye .
3335,SNG0716.json,1,you are welcome . goodbye .
3336,SNG0717.json,0,i am looking for a place to dine in the [value_pricerange] price range in the [value_area] .
3337,SNG0717.json,1,there are [value_count] [value_pricerange] -ly priced restaurant -s on the [value_area] side . do you prefer [value_food] or [value_food] food ?
3338,SNG0717.json,0,is there [value_count] with unusual food ?
3339,SNG0717.json,1,"no , i am afraid [value_food] or [value_food] are the only options ."
3340,SNG0717.json,0,"ok , tell me whats available in [value_food] food ."
3341,SNG0717.json,1,"for [value_food] food , i have the [restaurant_name] restaurant and [restaurant_name] . they are both [value_pricerange] -ly priced and located in the [value_area] . can i tell you more about [value_count] of those ?"
3342,SNG0717.json,0,"yes . give me the address and postcode for [value_count] of those , please ."
3343,SNG0717.json,1,"the address and postcode for [restaurant_name] is [restaurant_address] , [restaurant_postcode] . is there anything else i can do for you ?"
3344,SNG0717.json,0,"no , that s all the information i need . thanks for your help !"
3345,SNG0717.json,1,enjoy ! goodbye !
3346,SNG0718.json,0,i am looking for a [value_food] restaurant that s [value_pricerange] .
3347,SNG0718.json,1,[restaurant_name] is exactly what you are looking for !
3348,SNG0718.json,0,is it in the [value_area] of town ?
3349,SNG0718.json,1,indeed it is . would you like for me reserve you a table ?
3350,SNG0718.json,0,"yes , please ! i need a table for [value_count] on [value_day] at [value_time] ."
3351,SNG0718.json,1,hmm . i am not able to book at that time . would you like to try another time or day ?
3352,SNG0718.json,0,how about [value_time] on [value_day] instead ?
3353,SNG0718.json,1,      i was able to make your reservation for [value_count] at [value_time] on [value_day] . your reference number is [restaurant_reference] . do you need anything else ?      
3354,SNG0718.json,0,no . that will be everything today . thank you .
3355,SNG0718.json,1,      have a great day .      
3356,SNG0719.json,0,i am looking for a [value_food] restaurant in the [value_pricerange] price range .
3357,SNG0719.json,1,"sorry , there are no [value_pricerange] -ly priced [value_food] restaurant -s . can i help you find something else instead ?"
3358,SNG0719.json,0,what about [value_food] ?
3359,SNG0719.json,1,there are [value_count] [value_pricerange] -ly priced [value_food] restaurant -s in town . is there a particular area you are wanting to eat in ?
3360,SNG0719.json,0,"any [value_count] of them will be fine , if you could find [value_count] available for [value_count] people at [value_time] on [value_day] please ."
3361,SNG0719.json,1,"      i have reserved a table for [value_count] at [restaurant_name] , [value_count] peas hill in the city [value_area] tel [restaurant_phone] on [value_day] at [value_time] . the reference number is [restaurant_reference] .      "
3362,SNG0719.json,0,thank you for your help . have a great day !
3363,SNG0719.json,1,      thank you for contacting [value_place] towninfo [value_area] . have a wonderful day !      
3364,SNG0720.json,0,i am looking for [value_food] food . i want the restaurant to be in the town [value_area] .
3365,SNG0720.json,1,"sure , there are quite a few [value_food] restaurant -s in the [value_area] . would you prefer something [value_pricerange] or [value_pricerange] -ly priced ?"
3366,SNG0720.json,0,it does not matter . please give me the phone number to the restaurant you choose .
3367,SNG0720.json,1,how about [restaurant_name] ? the phone number is [restaurant_phone] .
3368,SNG0720.json,0,"perfect , thank you very much for your help"
3369,SNG0720.json,1,welcome . anything else i can help you with ?
3370,SNG0720.json,0,"no , i look forward to dining at [restaurant_name] . thank you . goodbye ."
3371,SNG0720.json,1,"thank you for using our system , enjoy ."
3372,SNG0721.json,0,"hi , i am looking for restaurant -s in the area that serve [value_food] cuisine . could you give me some suggestions ?"
3373,SNG0721.json,1,there are many [value_food] restaurant -s in the city . could you tell me in what area you would like to eat ?
3374,SNG0721.json,0,is there something available in the [value_area] ?
3375,SNG0721.json,1,"yes , there are [value_count] . would you like something in the [value_pricerange] or [value_pricerange] price range ?"
3376,SNG0721.json,0,"i do not care about the price range . however , i need to confirm that the restaurant serves [value_food] food and is in the [value_area] of town ."
3377,SNG0721.json,1,the [restaurant_name] meets your specification -s of [value_food] food in the [value_area] of town . would you like me to book that for you ?
3378,SNG0721.json,0,"yes . for [value_count] people at [value_time] on [value_day] , please . i'll need the reference number ."
3379,SNG0721.json,1,      booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] .      
3380,SNG0721.json,0,great thanks so much !
3381,SNG0721.json,1,      is there anything else i can help you with ?      
3382,SNG0721.json,0,that s all i needed thank you
3383,SNG0721.json,1,      you are welcome . have a great meal !      
3384,SNG0722.json,0,i am looking for a place to dine that serves [value_food] food . it should be in the [value_pricerange] price range .
3385,SNG0722.json,1,how about [restaurant_name] ? it s located in the [value_area] . would you like more information or to book a table ?
3386,SNG0722.json,0,[restaurant_name] sounds fabulous . can i get a table there on [value_day] at [value_time] ? there will be [value_count] of us .
3387,SNG0722.json,1,      booked ! your table will be held for [value_count] minutes . reference number is [restaurant_reference] .      
3388,SNG0722.json,0,that s great . i think that s all i need .
3389,SNG0722.json,1,      enjoy your meal and thank you for contacting us . have a nice day .      
3390,SNG0723.json,0,i am looking for a restaurant that serves kosher food in the [value_area] side .
3391,SNG0723.json,1,"i am sorry , we do not have any kosher restaurant -s on the [value_area] side . would you like to try a different cuisine type ?"
3392,SNG0723.json,0,i was really hoping for kosher .
3393,SNG0723.json,1,"unfortunately , there are no kosher restaurant -s any where in the city . can i help you find something else ?"
3394,SNG0723.json,0,how about an [value_pricerange] [value_food] restaurant ? i know there are many of those !
3395,SNG0723.json,1,"we have [value_count] in the [value_area] side . [restaurant_name] is very popular , would you like to try there ?"
3396,SNG0723.json,0,"sure . what s [restaurant_name] s address , phone number , and postcode ?"
3397,SNG0723.json,1,"here is the information you've requested for [restaurant_name] [restaurant_address] , [restaurant_phone] , [restaurant_postcode]"
3398,SNG0723.json,0,"great , thank you ! that is all i need today ."
3399,SNG0723.json,1,you are quite welcome . thank you and goodbye !
3400,SNG0724.json,0,i am looking for an [value_pricerange] restaurant in the city center
3401,SNG0724.json,1,there are [value_count] entries that meet your request . is there a type of food you are looking for ?
3402,SNG0724.json,0,"no , i really do not mind . recommend [value_count] to me ."
3403,SNG0724.json,1,how about [restaurant_name] ? it is an [value_food] cuisine that is in the [value_pricerange] price range .
3404,SNG0724.json,0,that sounds wonderful . can you give me the address and postcode ?
3405,SNG0724.json,1,"the [restaurant_name] s address is [value_count] [restaurant_address] , and the postcode is [restaurant_postcode] . can i help you with anything else ?"
3406,SNG0724.json,0,"no , that s all . thank you ."
3407,SNG0724.json,1,okay . have a great meal !
3408,SNG0725.json,0,i am looking for a [value_pricerange] [value_food] restaurant in the [value_area] of town
3409,SNG0725.json,1,i was not able to find any restaurant -s matching your requirement -s .
3410,SNG0725.json,0,how about something in the [value_area] and [value_pricerange] price range ?
3411,SNG0725.json,1,i am still not finding anything . would you like me to search a different part of town or a different food type ?
3412,SNG0725.json,0,sure let s try [value_food] food .
3413,SNG0725.json,1,"there are [value_count] [value_pricerange] [value_food] restaurant -s in the [value_area] of town [restaurant_name] , [restaurant_name] , or [restaurant_name] . would you like me to book any of these ?"
3414,SNG0725.json,0,"i'll take [restaurant_name] , what s the postcode ?"
3415,SNG0725.json,1,it s [restaurant_postcode] . anything else i can get you ?
3416,SNG0725.json,0,that s all . thank you .
3417,SNG0725.json,1,you are welcome . have a great day !
3418,SNG0726.json,0,i am looking for a restaurant that serves [value_food] food located in the [value_area] .
3419,SNG0726.json,1,"sure , there are several [value_food] restaurant -s in the [value_area] of town . would you prefer something [value_pricerange] or [value_pricerange] ?"
3420,SNG0726.json,0,could you get me a table for [value_day] at someplace nice ? there will be [value_count] in my party and we'd like to eat at [value_time] .
3421,SNG0726.json,1,      i have successfully made a booking at [restaurant_name] ! this is your reservation number [restaurant_reference] . how else may i assist you ?      
3422,SNG0726.json,0,that should do it for today . thanks a lot . have a good day .
3423,SNG0726.json,1,      thank you and have a nice time at [restaurant_name] !      
3424,SNG0727.json,0,i would like to find an [value_pricerange] restaurant in the [value_area] of town .
3425,SNG0727.json,1,we certainly have plenty [value_pricerange] place -s in the center of town ! what type of cuisine are you looking for ?
3426,SNG0727.json,0,"honestly , i am not sure . which ones do you show available ?"
3427,SNG0727.json,1,"we have just about anything you can think of , from [restaurant_name] s [value_food] to [restaurant_name] s [value_food] ."
3428,SNG0727.json,0,can you make a reservation at [restaurant_name] s for [value_count] people at [value_time] on [value_day] ?
3429,SNG0727.json,1,      i was able to reserve that for you . your reference number is [restaurant_reference] . is there anything else i can assist you with ?      
3430,SNG0727.json,0,thanks so much . that is all i need . have a great day .
3431,SNG0727.json,1,"      you as well , enjoy your meal !      "
3432,SNG0728.json,0,i am looking for a [value_pricerange] -ly priced restaurant in the [value_area] of town .
3433,SNG0728.json,1,"okay , sure . is there a certain part of town you are interested in visiting ?"
3434,SNG0728.json,0,"yes , as i already mentioned , i want a place in the center of town . i would also like to have [value_food] food , please ."
3435,SNG0728.json,1,"there are [value_count] [value_food] restaurant -s in the [value_area] of town and they are all in the [value_pricerange] price range . if you like , i can book you a table at [value_count] of these ?"
3436,SNG0728.json,0,sure ! can you book just for [value_count] at [value_time] on [value_day] ?
3437,SNG0728.json,1,      i made a reservation for [value_count] at the [restaurant_name] . your reference number is [restaurant_reference] . would you like their address or phone number ?      
3438,SNG0728.json,0,"no , the reference number is all i need . i will find it . thanks !"
3439,SNG0728.json,1,"      okay , great ! is there anything else i can help you with today ?      "
3440,SNG0728.json,0,"no , that s it ! thanks for your help !"
3441,SNG0728.json,1,      awesome . have a great day !      
3442,SNG0729.json,0,i would love to find an [value_food] restaurant . something [value_pricerange] -ly priced .
3443,SNG0729.json,1,"may i recommend [restaurant_name] , located at [value_count] king street in the [value_area] of town ?"
3444,SNG0729.json,0,"that s perfect , thank you !"
3445,SNG0729.json,1,is that all ? would you like be to book ? anything else you need ?
3446,SNG0729.json,0,yes please book it for [value_count] people on [value_day] at [value_time] please .
3447,SNG0729.json,1,i apologize but there were no openings for that time . would you like to try another day or time ?
3448,SNG0729.json,0,"yes , could you try [value_time] ?"
3449,SNG0729.json,1,"      your booking was successful . they will reserve your table for [value_count] minutes , and your reference number is [restaurant_reference] . can i help you with anything else today ?      "
3450,SNG0729.json,0,no thank you . have a good rest of your day .
3451,SNG0729.json,1,"      you as well , enjoy your meal .      "
3452,SNG0730.json,0,are there any [value_food] restaurant -s on the [value_area] side of town ?
3453,SNG0730.json,1,"there are [value_count] [restaurant_name] , [restaurant_name] , and [restaurant_name] . would you like more information on [value_count] of these ?"
3454,SNG0730.json,0,can you tell me if [value_count] of those is located in the northern part of town ?
3455,SNG0730.json,1,"all [value_count] are located on the [value_area] side . do you have a price range you would prefer ? the [restaurant_name] is [value_pricerange] -ly priced , while the others are [value_pricerange] ."
3456,SNG0730.json,0,the [restaurant_name] is fine . can i get their phone number ?
3457,SNG0730.json,1,the [restaurant_name] s phone number is [restaurant_phone] and their address is [restaurant_address] . would you like to make a reservation ?
3458,SNG0730.json,0,"no , i just needed the phone number . thanks very much for your help ."
3459,SNG0730.json,1,"thank you , goodbye ."
3460,SNG0731.json,0,can you help me find and [value_pricerange] [value_food] restaurant ?
3461,SNG0731.json,1,[restaurant_name] is an [value_pricerange] [value_food] restaurant on the [value_area] side . would you like to book there ?
3462,SNG0731.json,0,"that would be great . i need a table on [value_day] at [value_time] for [value_count] people , please ."
3463,SNG0731.json,1,      i have made your reservation . the reference number is [restaurant_reference] . is there anything else i can assist you with today ?      
3464,SNG0731.json,0,"thank you . i think that s all i need today , goodbye ."
3465,SNG0731.json,1,"      thank you for calling , enjoy , goodbye !      "
3466,SNG0732.json,0,hi can you help me find a [value_pricerange] restaurant in the [value_area] of town ?
3467,SNG0732.json,1,i certainly can . we have [value_count] inexpensive restaurant -s in the center of town . was there a particular type of cuisine you wanted ?
3468,SNG0732.json,0,my boyfriend really likes scottish food . would you have anything that offers that ?
3469,SNG0732.json,1,"i do not have any scottish place -s fitting that criteria , may i try another food ?"
3470,SNG0732.json,0,oh wow . that s too bad . how about a good [value_food] place ?
3471,SNG0732.json,1,the [restaurant_name] is a [value_pricerange] [value_food] restaurant in the [value_area] area . would you like me to make a reservation for you ?
3472,SNG0732.json,0,"yes please . can you also give me the address , phone number , and postcode ?"
3473,SNG0732.json,1,"sure thing ! the address is [restaurant_address] , the phone number is [restaurant_phone] , and the postcode is [restaurant_postcode] . is there anything else i can do for you ?"
3474,SNG0732.json,0,i would like a reservation at [value_time] for a party of [value_count] .
3475,SNG0732.json,1,i'll be happy to do that for you . what day would you like the table for ?
3476,SNG0732.json,0,"actually , i have changed my mind . i am going to wait on that reservation , thanks ."
3477,SNG0732.json,1,okay . is there anything else you need ?
3478,SNG0732.json,0,that'll be all ! thank you !
3479,SNG0732.json,1,thank you goodbye !
3480,SNG0733.json,0,"hi , are there any [value_pricerange] [value_food] restaurant -s in town ?"
3481,SNG0733.json,1,"yes , there are quite a few ! what area of town would you prefer ?"
3482,SNG0733.json,0,i would prefer a restaurant in the [value_area] side of town .
3483,SNG0733.json,1,"[restaurant_name] is in the [value_area] part of town , located at [value_count] histon road , chesterton . can i make a reservation for you ?"
3484,SNG0733.json,0,"actually , i just need the number and address ."
3485,SNG0733.json,1,"the [restaurant_name] is located at [restaurant_address] , postcode [restaurant_postcode] , and their phone number is [restaurant_phone] . can i help you with anything else ?"
3486,SNG0733.json,0,"no , that'll be all for today . thanks a lot . bye !"
3487,SNG0733.json,1,have a nice day . goodbye .
3488,SNG0734.json,0,could you help me find an austrian restaurant please ?
3489,SNG0734.json,1,i am sorry but there are no austrian restaurant -s . is there another type that might interest you ?
3490,SNG0734.json,0,"darn , i was really hoping to find a [value_pricerange] austrian restaurant . would you mind checking [value_count] more time ?"
3491,SNG0734.json,1,i am so sorry but there does not seem to be any restaurant -s in the city that offer austrian food . can i look for another cuisine style for you ?
3492,SNG0734.json,0,"ok , how about a [value_pricerange] [value_food] restaurant ?"
3493,SNG0734.json,1,we have [value_count] [value_pricerange] [value_food] restaurant -s . are you interested in the [value_area] or [value_area] area ?
3494,SNG0734.json,0,i am interested in the [value_area] area .
3495,SNG0734.json,1,the [restaurant_name] is a [value_pricerange] [value_food] restaurant in the center area . would you like me to reserve a table for you ?
3496,SNG0734.json,0,"yes , that would be great . i would like a table for [value_count] on [value_day] at [value_time] ."
3497,SNG0734.json,1,there does not seem to be any availability for [value_day] at [value_time] . does another time or day work for you ?
3498,SNG0734.json,0,"sure , try [value_time] ."
3499,SNG0734.json,1,      i was able to make your reservation for [value_time] . your reference number is [restaurant_reference] . is there anything else i can help you with ?      
3500,SNG0734.json,0,no that will be all .
3501,SNG0734.json,1,      excellent . have a good rest of your day .      
3502,SNG0735.json,0,hello . i am looking for a [value_pricerange] place to eat in the [value_area] . can you help me ?
3503,SNG0735.json,1,there are [value_count] place -s do you have a food preference ?
3504,SNG0735.json,0,"yes , i would love [value_food] ."
3505,SNG0735.json,1,there are [value_count] [value_food] restaurant -s meeting your requirement -s . may i recommend [value_count] for you ?
3506,SNG0735.json,0,"sure , pick your favorite and let me have the address , postcode , and phone number please ?"
3507,SNG0735.json,1,"the [restaurant_name] is located at [restaurant_address] , postcode [restaurant_postcode] , and the phone number is [restaurant_phone] . would you like me to make a reservation for you ?"
3508,SNG0735.json,0,yes please make me a reservation .
3509,SNG0735.json,1,"certainly . how many people are dining , and what day and time would you like ?"
3510,SNG0735.json,0,"actually , i do not need a reservation right now . the restaurant information was all i needed . thanks for your help ."
3511,SNG0735.json,1,"you are welcome , enjoy your time in [value_place] ."
3512,SNG0736.json,0,hi ! i need to find the hotel [hotel_name] fen ditton .
3513,SNG0736.json,1,"ok , i have [restaurant_name] fen ditton . would you like the phone number or address for that ?"
3514,SNG0736.json,0,"yes please , also what type of food do they serve ?"
3515,SNG0736.json,1,"they serve [value_food] food , and they are located at [restaurant_address] , [restaurant_postcode] . their phone number is [restaurant_phone] . can i help with anything else today ?"
3516,SNG0736.json,0,no that is all i need bye bye .
3517,SNG0736.json,1,"thank you , have a good day , goodbye ."
3518,SNG0737.json,0,hi . i am trying to find some information on a restaurant called [restaurant_name] . have you heard of it ?
3519,SNG0737.json,1,[restaurant_name] serves [value_food] food in the [value_area] of town and is [value_pricerange] . their phone number is [value_count] . can i help with anything else ?
3520,SNG0737.json,0,great can you book a table for [value_count] person at [value_time] on [value_day] ?
3521,SNG0737.json,1,"i am sorry , they do not have an opening at [value_time] . would you like to try a different time or day ?"
3522,SNG0737.json,0,"sure , let s try for [value_time] , same day ."
3523,SNG0737.json,1,      i was able to book your table on [value_day] at [value_time] for [value_count] . the reference number is [restaurant_reference] .      
3524,SNG0737.json,0,thanks . that covers it then !
