Unnamed: 0,id,who,utt,system_response,context,act_param
1448,SNG0509.json,0,i would like to eat in the value_area of town at a value_pricerange place .,INFORM_TYPE-value_area-value_pricerange,<start>,inform_type-value_area-value_pricerange
1450,SNG0509.json,0,how about value_food ? i would like to book a table for value_people at value_time on value_day .,MAKE_RESERVATION-value_food-value_people-value_time-value_day,"for town value_area , there are value_food , value_food , and value_food options . which of these would you prefer ?",make_reservation-value_day-value_food-value_people-value_time
1452,SNG0509.json,0,nope that s all i needed ! thanks !,GOODBYE,i have booked a table at restaurant_name value_food restaurant for value_people people at value_time value_day . your reference number is restaurant_reference . may i help with anything else ?,goodbye
1454,SNG0510.json,0,"i am looking for an value_pricerange restaurant for tonight in the value_area of town , can you provide me with a list of my options ?",INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
1456,SNG0510.json,0,may i have the postcode to restaurant_name please ?,ASK_INFO-postcode,restaurant_name is located in the value_area of town .,ask_info-postcode
1458,SNG0510.json,0,that s all that i needed thank you !,GOODBYE,"certainly , the postcode is restaurant_postcode . is there any other information you need ?",goodbye
1460,SNG0511.json,0,"good morning , can you help me locate a value_pricerange priced restaurant in the value_area part of town please ?",INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
1462,SNG0511.json,0,it does not matter .,INFORM_TYPE,"sure , we have many good options . what cuisine type do you prefer ?",inform_type
1464,SNG0511.json,0,"sure , may i have their address please ?",ASK_INFO-address,how about restaurant_name ? it serves value_food food .,ask_info-address
1466,SNG0511.json,0,great ! i think that was all i needed . thanks . have a nice day .,GOODBYE,the restaurant is located at restaurant_address .,goodbye
1468,SNG0512.json,0,"hi ! i am looking for a value_pricerange restaurant in the value_area , any type !",INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
1470,SNG0512.json,0,restaurant_name sounds good . can you reserve a table for value_people at value_time on value_day ?,MAKE_RESERVATION-restaurant_name-value_people-value_time-value_day,there is restaurant_name which serves value_food food and restaurant_name which serves value_food food . would you like me to book you a table at either of these restaurant -s ?,make_reservation-restaurant_name-value_day-value_people-value_time
1472,SNG0512.json,0,how about at value_time ?,MAKE_RESERVATION_CHANGE_TIME-value_time,"unfortunately , i was not able to book for that specific time and day . can i try a different day or time for you ?",make_reservation_change_time-value_time
1474,SNG0512.json,0,"no , you have been very helpful . thanks , goodbye .",GOODBYE,i have booked it for that day on value_day . reference number restaurant_reference . anything else ?,goodbye
1476,SNG0513.json,0,i am looking for a value_pricerange -ly priced value_food restaurant,INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
1478,SNG0513.json,0,i am looking for something in value_area of town then,INFORM_TYPE-value_area,i am so sorry but it seems that i do not show any that will suit what you are looking for . would you like to try a different price range or type ?,inform_type-value_area
1480,SNG0513.json,0,"i am not looking for value_food , i am looking for value_food food .",INFORM_TYPE_CHANGE-value_food-value_food,yes i have many value_pricerange -ly priced venue -s in the value_area of town serving value_food food if you like .,inform_type_change-value_food-value_food
1482,SNG0513.json,0,"yes , could you look for a value_food restaurant instead ?",INFORM_TYPE_CHANGE-value_food,i am sorry but there are no value_pricerange -ly priced value_food restaurant -s in town . would you like a different type of food ?,inform_type_change-value_food
1484,SNG0513.json,0,yes please . could you give me a table for value_day at value_time for value_people people please .,MAKE_RESERVATION-value_day-value_time-value_people,there is restaurant_name . they are located at restaurant_address . would you like to book it ?,make_reservation-value_day-value_people-value_time
1486,SNG0513.json,0,can i have a reference number please ?,ASK_INFO-phone,i have booked your reservation . is there anything else you need ?,ask_info-phone
1488,SNG0513.json,0,thank you . have a lovely day .,GOODBYE,"yes , it s restaurant_reference .",goodbye
1490,SNG0514.json,0,i am looking for an value_pricerange restaurant in the value_area of town .,INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
1492,SNG0514.json,0,what are the different food types of these restaurant -s ?,ANYTHING_ELSE,"certainly . some choices that fit your criteria are restaurant_name , restaurant_name , and restaurant_name .",anything_else
1494,SNG0514.json,0,not actually . i will not be needing anything else at this time . thank you . goodbye .,GOODBYE,"in the same order value_food , value_food , value_food . do any of these fancy you ?",goodbye
1496,SNG0514.json,0,that s all i need from you today . thanks .,GOODBYE,you do not need any other information ?,goodbye
1498,SNG0514.json,0,thank you for your help,GOODBYE,alright . i hope you have a wonderful day !,goodbye
1500,SNG0515.json,0,i am looking for a value_pricerange restaurant in the value_area .,INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
1502,SNG0515.json,0,"yes , may i have the address , postcode , and phone number for restaurant_name ? i'll book it myself .",MAKE_RESERVATION-restaurant_name,i have found many possibilities . restaurant_name is value_food and restaurant_name serves value_food . are either of those of interest for you ?,make_reservation-restaurant_name
1504,SNG0515.json,0,"thanks , that s all i need . have a nice day .",GOODBYE,"they are located at restaurant_address , postcode restaurant_postcode , and phone number restaurant_phone .",goodbye
1506,SNG0516.json,0,i am looking for a restaurant .,INFORM_TYPE,<start>,inform_type
1508,SNG0516.json,0,i am looking for unusual food . and i want a place in the value_area of town .,INFORM_TYPE-value_area,what type of food are you looking for ?,inform_type-value_area
1510,SNG0516.json,0,i'll take something that is value_pricerange .,INFORM_TYPE-value_pricerange,i do not have anything matching unusual but i do have an value_food restaurant in the value_area of town as well as some gastropubs . would either interest you ?,inform_type-value_pricerange
1512,SNG0516.json,0,do you recommend a restaurant that is a little more different then the rest ?,INFORM_TYPE,there are a total of 15 restaurant -s that are value_pricerange in the value_area . is there another type you would like to try ?,inform_type
1514,SNG0516.json,0,"is that value_food ? i would like an value_food restaurant , please .",ASK_INFO,i would recommend restaurant_name,ask_info
1516,SNG0516.json,0,"okay , that sounds good . i need to make a reservation for value_people people on value_day .",MAKE_RESERVATION-value_people-value_day,"okay , how about the restaurant_name ? i heard it s pretty good .",make_reservation-value_day-value_people
1518,SNG0516.json,0,how about value_time ?,MAKE_RESERVATION-value_time,what time would you like to visit ?,make_reservation-value_time
1520,SNG0516.json,0,"that s great , thank you .",GOODBYE,i was able to book the table for you . it will be reserved for value_people minutes . the reference number is restaurant_reference .,goodbye
1522,SNG0517.json,0,i am looking for value_pricerange value_food food .,INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
1524,SNG0517.json,0,how about value_food food instead ?,INFORM_TYPE_CHANGE-value_food,"there are no value_pricerange value_food eateries , would you like to try another criteria ?",inform_type_change-value_food
1526,SNG0517.json,0,how about the value_area ? could you give me their postcode and telephone number ?,ASK_INFO-phone-postcode,"yes , there are quite a few value_pricerange value_food restaurant -s . what part of town would you prefer ?",ask_info-phone-postcode
1528,SNG0517.json,0,that will be fine as long as it s value_pricerange . can you tell me the postcode and phone number ?,ASK_INFO-phone-postcode,i have 5 value_food restaurant -s in the value_area . may i suggest restaurant_name ?,ask_info-phone-postcode
1530,SNG0517.json,0,"no , i do not need anything else at the moment .",ANYTHING_ELSE,"the postcode for restaurant_name is restaurant_postcode , and the phone number is restaurant_phone . would you like me to book you a table ?",anything_else
1532,SNG0518.json,0,i am looking for a place to dine . the restaurant should be value_pricerange and should serve value_food food .,INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
1534,SNG0518.json,0,not in any specific area please . i need to book a table for value_people at value_time on value_day .,MAKE_RESERVATION-value_people-value_time-value_day,would you like the restaurant in a specific place ?,make_reservation-value_day-value_people-value_time
1536,SNG0518.json,0,how about value_time then ?,MAKE_RESERVATION_CHANGE_TIME-value_time,"unfortunately , it looks like all the options are booked for that day and time . would you like me to change the time or possibly the day ?",make_reservation_change_time-value_time
1538,SNG0518.json,0,what is the reference number for my booking ?,MAKE_RESERVATION,"yes , i can book you at the restaurant_name for value_time .",make_reservation
1540,SNG0518.json,0,"no thank you , that is all i needed !",GOODBYE,your table is reserved for value_people minutes and your reference is restaurant_reference . can i help you with anything else ?,goodbye
1542,SNG0519.json,0,i am looking for a place serving value_food food in the value_pricerange price range,INFORM_TYPE-value_food-value_pricerange,<start>,inform_type-value_food-value_pricerange
1544,SNG0519.json,0,the area does not matter . the restaurant_name sounds good . please book a table for value_people people at value_time on value_day .,MAKE_RESERVATION-restaurant_name-value_people-value_time-value_day,i have head the restaurant_name is fantastic . what area are you looking for ?,make_reservation-restaurant_name-value_day-value_people-value_time
1546,SNG0519.json,0,okay thank you . that will be all .,GOODBYE,ok i have a table booked for value_people at value_time on value_day . your reference number is restaurant_reference .,goodbye
1548,SNG0520.json,0,i need a value_pricerange -ly priced restaurant in the value_area .,INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
1550,SNG0520.json,0,can i get the food type and postcode of 1 you would recommend ?,ASK_INFO-postcode,there are 21 different restaurant -s that fit your criteria . is there a specific type of food you are looking for that could narrow down the list ?,ask_info-postcode
1552,SNG0520.json,0,okay thank you very much .,GOODBYE,"i recommend restaurant_name , it is a value_food food type restaurant and its postcode is restaurant_postcode .",goodbye
1554,SNG0520.json,0,not at this time . thank you for everything .,GOODBYE,"would you like to book a table , if so how many are dining ?",goodbye
1556,SNG0521.json,0,"hi , i would like to find a value_pricerange -ly priced value_food .",INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
1558,SNG0521.json,0,how about in the value_area ?,INFORM_TYPE-value_area,"sorry , i cannot find any steakhouses . would you be interested in value_pricerange -ly priced value_food cuisine instead ?",inform_type-value_area
1560,SNG0521.json,0,how about value_food food then ?,INFORM_TYPE_CHANGE-value_food,"i apologize , i cannot find any in the value_area either .",inform_type_change-value_food
1562,SNG0521.json,0,no thank you . can i have the phone number for it though ?,ASK_INFO-phone,restaurant_name meets your standards . would you like to book this restaurant ?,ask_info-phone
1564,SNG0521.json,0,"that s all the information i needed today , thank you .",GOODBYE,the phone number for restaurant_name is restaurant_phone . anything else ?,goodbye
1566,SNG0522.json,0,are there any restaurant -s serving value_food food ?,INFORM_TYPE-value_food,<start>,inform_type-value_food
1568,SNG0522.json,0,can you try the search again looking for value_food food instead ?,INFORM_TYPE_CHANGE-value_food,"i am sorry , there are not any value_food restaurant -s . is there another type of food you would like to try ?",inform_type_change-value_food
1570,SNG0522.json,0,i would like the 1 that is in the value_area of town . can you book me a table there for value_day at value_time ? there will be value_people of us .,MAKE_RESERVATION-value_area-value_day-value_time-value_people,sure ! i actually have 2 restaurant -s listed in both the southern and value_area points of town that serve value_food food . are you interested in 1 of these ?,make_reservation-value_area-value_day-value_people-value_time
1572,SNG0522.json,0,can you try value_time instead ?,MAKE_RESERVATION_CHANGE_TIME-value_time,"i am sorry , but the restaurant is not available for that time . is there another time or day you would like to try ?",make_reservation_change_time-value_time
1574,SNG0522.json,0,"no , that s all i need . thank you !",GOODBYE,you are all set . i have book a table for value_people at value_time . reference # restaurant_reference . can i help with anything else ?,goodbye
1576,SNG0523.json,0,i am looking for some info on restaurant_name,INFORM_TYPE-restaurant_name,<start>,inform_type-restaurant_name
1578,SNG0523.json,0,that sounds right . could you reserve a table for value_people at value_time on value_day ?,MAKE_RESERVATION-value_people-value_time-value_day,restaurant_name is a restaurant located at restaurant_address on the value_area side of town . is this the place you are referring to ?,make_reservation-value_day-value_people-value_time
1580,SNG0523.json,0,can you try for value_time instead ?,MAKE_RESERVATION_CHANGE_TIME-value_time,i apologize but the booking was unsuccessful . can we try another day or time ?,make_reservation_change_time-value_time
1582,SNG0523.json,0,"great ! thanks for your help , that s all i need .",GOODBYE,booking was successful for that time ! your table will be reserved for value_people minutes . here is your reference number restaurant_reference .,goodbye
1584,SNG0524.json,0,i am looking for a value_pricerange -ly priced resturant in the value_area of town .,INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
1586,SNG0524.json,0,i would like value_food food .,INFORM_TYPE-value_food,"i found 21 restaurant -s available , do you have a type of food you would prefer ?",inform_type-value_food
1588,SNG0524.json,0,"yes , i want to book a table for value_people people at value_time on value_day .",MAKE_RESERVATION-value_people-value_time-value_day,how does restaurant_name ? i recommend it . would you like for me to book a table ?,make_reservation-value_day-value_people-value_time
1590,SNG0524.json,0,"no , i think that s all i need . thank you !",GOODBYE,"great , i have booked your table for restaurant_name value_day at value_time for value_people . your reference number is restaurant_reference . may i help with anything else ?",goodbye
1592,SNG0525.json,0,i would like to find the restaurant_name restaurant please .,INFORM_TYPE-restaurant_name,<start>,inform_type-restaurant_name
1594,SNG0525.json,0,what is the price range ?,ASK_INFO,"i have that place here , the adress is restaurant_address , postcode restaurant_postcode",ask_info
1596,SNG0525.json,0,"no , i am all set . thanks ! bye !",GOODBYE,it is in the value_pricerange price range . would you like a reservation ?,goodbye
1598,SNG0526.json,0,i am looking for a restaurant in the value_area serving value_food food .,INFORM_TYPE-value_area-value_food,<start>,inform_type-value_area-value_food
1600,SNG0526.json,0,"i do not have a preference on price , but how about value_pricerange ?",INFORM_TYPE-value_pricerange,i found 4 that you might be interested in . what type of price are you looking for ?,inform_type-value_pricerange
1602,SNG0526.json,0,no that will not be necessary . i just need the phone number and postcode please .,ASK_INFO-phone-postcode,there is 1 restaurant that is considered value_pricerange and it is restaurant_name . would you like to book a table there ?,ask_info-phone-postcode
1604,SNG0526.json,0,no thanks . that did it . i appreciate the help . goodbye !,GOODBYE,the phone number for restaurant_name is restaurant_phone and their postcode is restaurant_postcode . is there anything else i can help you with today ?,goodbye
1606,SNG0527.json,0,i am looking for a place to eat in the value_area that serves value_food food .,INFORM_TYPE-value_area-value_food,<start>,inform_type-value_area-value_food
1608,SNG0527.json,0,"i am not particular . how about value_pricerange ? i will need their phone number , address and postcode please .",ASK_INFO-address-phone-postcode,value_food sounds great . i have a variety of restaurant -s . which price range do you prefer ?,ask_info-address-phone-postcode
1610,SNG0527.json,0,"wonderful , that s all i need to know . thanks !",GOODBYE,the restaurant_name is a value_pricerange -ly priced value_food restaurant in the value_area area at restaurant_address . the phone number is restaurant_phone and the postcode is restaurant_postcode .,goodbye
1612,SNG0528.json,0,"hi , i am looking for a restaurant with value_food food . it should be in the value_pricerange price range .",INFORM_TYPE-value_food-value_pricerange,<start>,inform_type-value_food-value_pricerange
1614,SNG0528.json,0,does not really matter . is there 1 in the value_area ?,INFORM_TYPE-value_area,what area are you wanting to be in ?,inform_type-value_area
1616,SNG0528.json,0,can i book restaurant_name for value_people people at value_time on value_day please ?,MAKE_RESERVATION-restaurant_name-value_people-value_time-value_day,"yes , there are 2 restaurant_name & restaurant_name . would you like further information ?",make_reservation-restaurant_name-value_day-value_people-value_time
1618,SNG0528.json,0,thank you so much . that is all i need for now . have a great day .,GOODBYE,your tabled has been reserved for value_people people on value_day at value_time . the reference number is restaurant_reference .,goodbye
1620,SNG0529.json,0,i am looking for a restaurant that serves value_food in the value_area .,INFORM_TYPE-value_food-value_area,<start>,inform_type-value_area-value_food
1622,SNG0529.json,0,"ah , well , too bad . in that case i think that'll be everything that i needed . thanks and have a good day !",GOODBYE,unfortunately there are no restaurant -s serving value_food in the value_area .,goodbye
1624,SNG0529.json,0,how about value_food food ?,INFORM_TYPE_CHANGE-value_food,are you sure ? i can find other options in other parts of town ?,inform_type_change-value_food
1626,SNG0529.json,0,great ! please book a table for value_people at value_time on value_day,MAKE_RESERVATION-value_people-value_time-value_day,there is the restaurant_name in the value_area serving value_food food .,make_reservation-value_day-value_people-value_time
1628,SNG0529.json,0,how about value_time then ?,MAKE_RESERVATION_CHANGE_TIME-value_time,"sorry , but no tables are available for that time slot . would you like to change the time ?",make_reservation_change_time-value_time
1630,SNG0529.json,0,great . thank you for your help today . that is all .,GOODBYE,your table is booked . your reference number is restaurant_reference . can i help you with anything else ?,goodbye
1632,SNG0530.json,0,do you have any recommendations for a restaurant in the value_area area in a high price range ?,INFORM_TYPE-value_area,<start>,inform_type-value_area
1634,SNG0530.json,0,do the serve value_food food ?,INFORM_TYPE-value_food,"yes , there s restaurant_name , restaurant_name , and restaurant_name . how do those sound ?",inform_type-value_food
1636,SNG0530.json,0,how about 1 that serves value_food food ?,INFORM_TYPE_CHANGE-value_food,there is no value_pricerange value_food restaurant in the value_area .,inform_type_change-value_food
1638,SNG0530.json,0,can you make a reservation for value_people on value_day at value_time at restaurant_name please .,MAKE_RESERVATION-value_people-value_day-value_time-restaurant_name,"there are 2 value_pricerange value_food restaurant -s , restaurant_name and the restaurant_name . would you like to book a table with either of these ?",make_reservation-restaurant_name-value_day-value_people-value_time
1640,SNG0530.json,0,how about value_time ? could you please provide me with the reference number also ?,MAKE_RESERVATION_CHANGE_TIME-value_time,i am sorry but there was no availability for that time . would you like to try another day or time ?,make_reservation_change_time-value_time
1642,SNG0530.json,0,"no , that s it . thanks !",GOODBYE,your booking was successful and the reference number is restaurant_reference . may i assist you with anything else today ?,goodbye
1644,SNG0530.json,0,"no . i am the customer and you are the help desk , it is you who are supposed to provide me with the address . but you've given me all i need , so goodbye !",GOODBYE,would you provide me with the address ?,goodbye
1646,SNG0531.json,0,"i am looking for the information on a restaurant called restaurant_name , can you provide me with their info ?",ASK_INFO,<start>,ask_info
1648,SNG0531.json,0,thanks ! that s all i needed .,GOODBYE,absolutely ! restaurant_name is an value_food restaurant in the value_area . it is a little value_pricerange but worth it . it s located at 169 high street chesterton . their phone number is restaurant_phone .,goodbye
1650,SNG0532.json,0,i would like to find a panasian restaurant in the value_area of town please .,INFORM_TYPE-value_area,<start>,inform_type-value_area
1652,SNG0532.json,0,oh no . well i'll take value_food food then .,INFORM_TYPE-value_food,"unfortunately , i was not able to locate a panasian restaurant in that area . would you like me to look in another area or for a different type of restaurant ?",inform_type-value_food
1654,SNG0532.json,0,"no , i do not care about the price . which 1 looks good ?",INFORM_TYPE,great choice ! we have 10 restaurant -s in that area . do you have a preference on price ?,inform_type
1656,SNG0532.json,0,"can i have the phone number , address and postcode ?",ASK_INFO-address-phone-postcode,restaurant_name is listed at value_pricerange . would you like more information ?,ask_info-address-phone-postcode
1658,SNG0532.json,0,"that s all i needed today , thank you .",GOODBYE,"yes , the address is restaurant_address , the postcode is restaurant_postcode , and the phone number is restaurant_phone .",goodbye
1660,SNG0533.json,0,"i am looking for an upscale , value_pricerange place to eat on the value_area side of town .",INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
1662,SNG0533.json,0,i am really in the mood for value_food food .,INFORM_TYPE-value_food,what type of food are you looking for ?,inform_type-value_food
1664,SNG0533.json,0,how about some value_food food ?,INFORM_TYPE_CHANGE-value_food,i am sorry . there are no restaurant -s matching your criteria .,inform_type_change-value_food
1666,SNG0533.json,0,i would . can you book me a table for value_people on value_day at value_time ?,MAKE_RESERVATION-value_people-value_day-value_time,okay now i have many options would you like a reservation at 1 of them ?,make_reservation-value_day-value_people-value_time
1668,SNG0533.json,0,"yes , can you try value_time ?",MAKE_RESERVATION_CHANGE_TIME-value_time,"i am sorry , all 5 restaurant -s meeting your criteria are booked at this time . would you like me to try a different time slot ?",make_reservation_change_time-value_time
1670,SNG0533.json,0,"thank you , that s all i need .",GOODBYE,i was able to book you a table at restaurant_name on value_day at value_time . the reference number is restaurant_reference .,goodbye
1672,SNG0534.json,0,i am looking for a place serving value_food food in the value_area .,INFORM_TYPE-value_food-value_area,<start>,inform_type-value_area-value_food
1674,SNG0534.json,0,"yes , please book for value_people people at value_time on value_day . include reference number , please .",MAKE_RESERVATION-value_people-value_time-value_day,"the restaurant_name is an excellent choice , though it s a bit value_pricerange . would you like a table there ?",make_reservation-value_day-value_people-value_time
1676,SNG0534.json,0,"no , that s all . thanks ! bye !",GOODBYE,you are all set for value_time value_day . your reference number is restaurant_reference . can i help you with anything else ?,goodbye
1678,SNG0535.json,0,i am looking for a particular restaurant . it s restaurant_name .,INFORM_TYPE-restaurant_name,<start>,inform_type-restaurant_name
1680,SNG0535.json,0,"yes i would , for value_people people value_day at value_time .",MAKE_RESERVATION-value_people-value_day-value_time,i was able to find restaurant_name for you . this is a value_food restaurant in the value_area of town with a value_pricerange price range . would you like a booking ?,make_reservation-value_day-value_people-value_time
1682,SNG0535.json,0,can you check for value_time on the same day ?,MAKE_RESERVATION_CHANGE_TIME-value_time,"unfortunately , the restaurant is full at this time . is there another time or day i can reserve for you ?",make_reservation_change_time-value_time
1684,SNG0535.json,0,"no , that s all i need today . i appreciate your help goodbye !",GOODBYE,"sure , you are all set for value_time with reference number restaurant_reference . the table will be reserved for value_people minutes . would you like assistance with anything else ?",goodbye
1686,SNG0536.json,0,hello ! i am looking for a value_pricerange -ly priced restaurant in the value_area .,INFORM_TYPE-value_pricerange-value_area,<start>,inform_type-value_area-value_pricerange
1688,SNG0536.json,0,i want value_food food .,INFORM_TYPE-value_food,there are several options available . would you be willing to give me more information on what kind of food you are looking for ?,inform_type-value_food
1690,SNG0536.json,0,is the restaurant_name value_pricerange -ly priced ?,INFORM_TYPE-restaurant_name-value_pricerange,"sure , we have restaurant_name in the town value_area . shall i book a table ?",inform_type-restaurant_name-value_pricerange
1692,SNG0536.json,0,"that sounds perfect . i do not need a reservation right now , but could you give me the address , phone number , and postcode , please ?",MAKE_RESERVATION,yes it is value_pricerange -ly priced .,make_reservation
1694,SNG0536.json,0,"no , i am all set . thanks for your help !",GOODBYE,"sure thing . the address is restaurant_address , postcode restaurant_postcode , and the phone number is restaurant_phone . can i help you find anything else ?",goodbye
1696,SNG0537.json,0,i am interested in a place called restaurant_name . what can you tell me about it ?,ASK_INFO,<start>,ask_info
1698,SNG0537.json,0,awesome ! can you book a table for me ? value_people people at value_time on value_day . thanks !,MAKE_RESERVATION-value_people-value_time-value_day,restaurant_name serves value_food food ! it is value_pricerange -ly priced !,make_reservation-value_day-value_people-value_time
1700,SNG0537.json,0,great thank you ! that s all i need .,GOODBYE,okay i have you booked there for value_day at value_time and your reference number is restaurant_reference .,goodbye
1702,SNG0538.json,0,i would like to find information for the restaurant called restaurant_name .,ASK_INFO,<start>,ask_info
1704,SNG0538.json,0,"no , that s it . thank you .",GOODBYE,restaurant_name serves value_pricerange value_food food and is in the value_area . would you like more information ?,goodbye
1706,SNG0539.json,0,"yes , i hope so . are there any value_food restaurant -s toward the value_area end of town ?",INFORM_TYPE-value_food-value_area,<start>,inform_type-value_area-value_food
1708,SNG0539.json,0,great can you book a table for value_people at value_time on value_day ?,MAKE_RESERVATION-value_people-value_time-value_day,"yes , there s just 1 restaurant_name !",make_reservation-value_day-value_people-value_time
1710,SNG0539.json,0,i think that takes care of everything . thanks !,GOODBYE,booking was successful . the table will be reserved for value_people minutes . reference number is restaurant_reference . is there anything else i can help with ?,goodbye
1712,SNG0540.json,0,i am looking for more information regarding restaurant_name .,ASK_INFO,<start>,ask_info
1714,SNG0540.json,0,i guess i just need the address .,ASK_INFO-address,sure ! that s a great value_pricerange value_food restaurant in the value_area of town . what other information would you like to know ?,ask_info-address
1716,SNG0540.json,0,that s all i needed . thank you !,GOODBYE,their address is restaurant_address .,goodbye
1718,SNG0540.json,0,"nope , that s it ! thanks for your help .",GOODBYE,"you are welcome , is there anything else i can help you with before we go ?",goodbye
1720,SNG0541.json,0,i am looking to eat value_pricerange priced value_food food,INFORM_TYPE-value_pricerange-value_food,<start>,inform_type-value_food-value_pricerange
1722,SNG0541.json,0,i want it to be in the value_area .,INFORM_TYPE-value_area,"i have 5 eateries that are value_food in that price range , do you have a preference of area ?",inform_type-value_area
1724,SNG0541.json,0,that 1 sounds good . can i get the address and post code ?,ASK_INFO-address-postcode,restaurant_name is a restaurant meeting your preferences . there are 3 others that also meet your preferences .,ask_info-address-postcode
1726,SNG0541.json,0,"great , and what is the phone number ?",ASK_INFO-phone,the address is restaurant_address . the post code is restaurant_postcode .,ask_info-phone
1728,SNG0541.json,0,that will be all . thanks .,GOODBYE,the number is restaurant_phone .,goodbye
1730,SNG0542.json,0,would you be able to recommend an value_pricerange restaurant that serves panasian food ?,INFORM_TYPE-value_pricerange,<start>,inform_type-value_pricerange
1732,SNG0542.json,0,are there any panasian restaurant -s ?,INFORM_TYPE,"unfortunately , there are no value_pricerange panasian restuarants nearby .",inform_type
1734,SNG0542.json,0,"that s okay , are there any value_pricerange value_food restaurant -s ? i would prefer the value_area of town .",INFORM_TYPE-value_pricerange-value_food-value_area,i am sorry but i cannot find any panasian restaurant -s .,inform_type-value_area-value_food-value_pricerange
1736,SNG0542.json,0,"well , can you recommend me another value_pricerange restaurant . i need the address and the phone number to make a reservation .",MAKE_RESERVATION-value_pricerange,there are no value_pricerange value_food restaurant -s in that area .,make_reservation-value_pricerange
1738,SNG0542.json,0,thanks . i will check it out .,GOODBYE,restaurant_name is an value_pricerange value_food restaurant in the value_area . it can be located at restaurant_address and the phone number is restaurant_phone .,goodbye
1740,SNG0542.json,0,"yes , can you tell me what their postcode is , please ?",ASK_INFO-postcode,do you need anything else today ?,ask_info-postcode
1742,SNG0542.json,0,"thanks so much , that is all i needed .",GOODBYE,"yes , it s restaurant_postcode .",goodbye
1744,SNG0543.json,0,hi ! i am looking for information on the restaurant_name restaurant .,ASK_INFO,<start>,ask_info
1746,SNG0543.json,0,"yes , i'll also need their address please .",ASK_INFO-address,the phone number is restaurant_phone . is there anything else i can help you with ?,ask_info-address
1748,SNG0543.json,0,"great , thank you . thanks for the info . have a good rest of your day .",GOODBYE,they are located at restaurant_address .,goodbye
1750,SNG0543.json,0,"no , i have all the information i need . thank you .",GOODBYE,"you are welcome , is there anything else you need ?",goodbye
1752,SNG0544.json,0,"i am looking for the information on a restaurant named restaurant_name , could you provide me their info ?",ASK_INFO,<start>,ask_info
1754,SNG0544.json,0,can you book a table for value_people at value_time this value_day ?,MAKE_RESERVATION-value_people-value_time-value_day,"sure . their phone is restaurant_phone , postcode restaurant_postcode , and address is restaurant_address . is there anything else i can help with ?",make_reservation-value_day-value_people-value_time
1756,SNG0544.json,0,"wonderful , thanks . that s all i need .",GOODBYE,yes i have you booked for value_people people and your reference number is restaurant_reference .,goodbye
1758,SNG0545.json,0,"hi , i am trying to find a restaurant called restaurant_name . what info can you get me for that ?",ASK_INFO,<start>,ask_info
1760,SNG0545.json,0,what is the phone number and food type ?,ASK_INFO-phone,"restaurant_name is a value_food restuarant located in the value_area of town , at restaurant_address .",ask_info-phone
1762,SNG0545.json,0,no i think that s all i need to know . thanks for the help .,GOODBYE,"it s a value_food restaurant , and the phone number is restaurant_phone . may i help with anything else ?",goodbye
1764,SNG0545.json,0,"yes , and then some ! thanks so much .",GOODBYE,thank you for using our service . have all of your needs been met ?,goodbye
1766,SNG0546.json,0,i am looking for a value_area value_food restaurant .,INFORM_TYPE-value_area-value_food,<start>,inform_type-value_area-value_food
1768,SNG0546.json,0,how about something in the value_pricerange price range instead ?,INFORM_TYPE-value_pricerange,i am sorry but it looks like i do not happen to see any restaurant -s that specialize in that type of cuisine ? can i help you with a different type ?,inform_type-value_pricerange
1770,SNG0546.json,0,i would prefer something near the value_area please .,INFORM_TYPE_CHANGE-value_area,"sure , there are 57 value_pricerange restaurant -s in town . is there an area of town you would prefer ?",inform_type_change-value_area
1772,SNG0546.json,0,"no , i think i would like an value_pricerange value_food restaurant instead .",INFORM_TYPE_CHANGE-value_pricerange-value_food,there are over 33 restaurant -s that meet your criteria . may i interest you in value_food cuisine since you originally asked for value_area value_food restaurant ?,inform_type_change-value_food-value_pricerange
1774,SNG0546.json,0,yes please . can you book it for value_day at value_time ? there will be value_people of us .,MAKE_RESERVATION-value_day-value_time-value_people,"restaurant_name is an value_pricerange value_food restaurant in the value_area of town . would you like a table there , or possibly their address ?",make_reservation-value_day-value_people-value_time
1776,SNG0546.json,0,no . that s everything . thank you ! goodbye .,GOODBYE,"ok , you have a table for value_people at restaurant_name onfriday night . your reference number is restaurant_reference . can i help you with anything else today ?",goodbye
1778,SNG0547.json,0,"i am looking for a high end value_food restaurant , are there any in town ?",INFORM_TYPE-value_food,<start>,inform_type-value_food
